iteration	window_type	wind_start_ts	wind_end_ts	wind_duration_ns	kernel_before_bytes	kernel_after_bytes
10	pp-dp	6927254277250746	6927254277925464	674718	33554432	131338240
10	dp-pp	6927255504035022	6927256866338016	1362302994	54534144	33554432
10	pp-dp	6927256879792825	6927258867726941	1987934116	33554432	525352960
10	dp-pp	6927261453166613	6927261453180149	13536	218136576	33554432
10	pp-dp	6927261461302751	6927261464732469	3429718	33554432	4
10	dp-pp	6927261464795509	6927261625992947	161197438	4	4
11	pp-dp	6927266599874029	6927266600543243	669214	33554432	131338240
11	dp-pp	6927267846110925	6927269185350708	1339239783	54534144	33554432
11	pp-dp	6927269200180747	6927271186820998	1986640251	33554432	525352960
11	dp-pp	6927274002482699	6927274002495691	12992	218136576	33554432
11	pp-dp	6927274010148950	6927274013587692	3438742	33554432	4
11	dp-pp	6927274013895276	6927274159323542	145428266	4	4
12	pp-dp	6927279051866333	6927279052532571	666238	33554432	131338240
12	dp-pp	6927280275268144	6927281637918302	1362650158	54534144	33554432
12	pp-dp	6927281652067511	6927283641647663	1989580152	33554432	525352960
12	dp-pp	6927286469102417	6927286469104273	1856	218136576	33554432
12	pp-dp	6927286474702273	6927286478144440	3442167	33554432	4
12	dp-pp	6927286479855027	6927286612601356	132746329	4	4
13	pp-dp	6927291490676888	6927291491345078	668190	33554432	131338240
13	dp-pp	6927292733316583	6927294087880923	1354564340	54534144	33554432
13	pp-dp	6927294101595412	6927296089770711	1988175299	33554432	525352960
13	dp-pp	6927298608378902	6927298608381430	2528	218136576	33554432
13	pp-dp	6927298615749698	6927298619186904	3437206	33554432	4
13	dp-pp	6927298620302997	6927298759082870	138779873	4	4
14	pp-dp	6927303665497610	6927303666166824	669214	33554432	131338240
14	dp-pp	6927304893027243	6927306258185383	1365158140	54534144	33554432
14	pp-dp	6927306271083397	6927308259153729	1988070332	33554432	525352960
14	dp-pp	6927310926495013	6927310926506852	11839	218136576	33554432
14	pp-dp	6927310933922928	6927310937363942	3441014	33554432	4
14	dp-pp	6927310938211076	6927311099404232	161193156	4	4
15	pp-dp	6927315966587038	6927315967255868	668830	33554432	131338240
15	dp-pp	6927317210324247	6927318567454426	1357130179	54534144	33554432
15	pp-dp	6927318582015153	6927320568427788	1986412635	33554432	525352960
15	dp-pp	6927323175565134	6927323175576877	11743	218136576	33554432
15	pp-dp	6927323182874329	6927323186316816	3442487	33554432	4
15	dp-pp	6927323186956430	6927323337075378	150118948	4	4
16	pp-dp	6927328311442619	6927328312113337	670718	33554432	131338240
16	dp-pp	6927329559246221	6927330929029452	1369783231	54534144	33554432
16	pp-dp	6927330942489382	6927332929572117	1987082735	33554432	525352960
16	dp-pp	6927335804387996	6927335804402108	14112	218136576	33554432
16	pp-dp	6927335810373772	6927335813798562	3424790	33554432	4
16	dp-pp	6927335815920252	6927335962265418	146345166	4	4
17	pp-dp	6927340899840800	6927340900509150	668350	33554432	131338240
17	dp-pp	6927342128561193	6927343502441530	1373880337	54534144	33554432
17	pp-dp	6927343515726933	6927345505361432	1989634499	33554432	525352960
17	dp-pp	6927348366412217	6927348366416345	4128	218136576	33554432
17	pp-dp	6927348373758501	6927348377197499	3438998	33554432	4
17	dp-pp	6927348377265019	6927348543703377	166438358	4	4
18	pp-dp	6927353381583404	6927353382253834	670430	33554432	131338240
18	dp-pp	6927354630278872	6927355995910108	1365631236	54534144	33554432
18	pp-dp	6927356009057271	6927357997500003	1988442732	33554432	525352960
18	dp-pp	6927360608332257	6927360608335553	3296	218136576	33554432
18	pp-dp	6927360615771721	6927360619199165	3427444	33554432	4
18	dp-pp	6927360619795931	6927360771259710	151463779	4	4
19	pp-dp	6927365580913689	6927365581583064	669375	33554432	131338240
19	dp-pp	6927366850965695	6927368212718614	1361752919	54534144	33554432
19	pp-dp	6927368226440881	6927370217622293	1991181412	33554432	525352960
19	dp-pp	6927372787653210	6927372787656922	3712	218136576	33554432
19	pp-dp	6927372795146853	6927372798580059	3433206	33554432	4
19	dp-pp	6927372798648475	6927372962210576	163562101	4	4
19	pp-dp	6927376233417150	6927376247796982	14379832	4	4
