iteration	parallelism_type	start_ts	end_ts	duration_ns	kernel_name	collective_name	in_msg_nelems	group_desc	group_ranks	dtype
10	DP	6927253858641073	6927253948516980	89875907	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
10	DP	6927253948534388	6927254036570685	88036297	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
10	DP	6927254036605981	6927254125205796	88599815	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
10	DP	6927254125211588	6927254209879736	84668148	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
10	PP	6927254265186792	6927254273714062	8527270	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
10	PP	6927255012790022	6927256879590887	1866800865	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
10	PP	6927258097882993	6927261462001612	3364118619	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
10	DP	6927262848106482	6927263086441729	238335247	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	131334144	mesh_dp_shard	[3, 7]	Float
10	DP	6927263086790880	6927263185838183	99047303	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927263186184230	6927263286654696	100470466	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927263287008231	6927263388655462	101647231	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927263389008453	6927263491291778	102283325	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927263491644897	6927263593394431	101749534	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927263603384736	6927263707936661	104551925	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927263724428769	6927263829481270	105052501	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927263846017089	6927263950576727	104559638	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927263966322341	6927264070962587	104640246	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927264089174305	6927264196944589	107770284	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927264212319932	6927264323622236	111302304	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927264335714262	6927264445401244	109686982	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927264457892628	6927264567748921	109856293	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927264580634225	6927264690105559	109471334	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927264701815762	6927264809771901	107956139	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927264823891921	6927264922974071	99082150	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
10	DP	6927264934630866	6927264934800466	169600	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	1	mesh_dp_shard	[3, 7]	Float
10	PP	6927265067880621	6927265067890445	9824	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	1	mesh_pp	[3, 11]	Float
11	DP	6927265083505532	6927265207552884	124047352	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	65667072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265207555655	6927265260367846	52812191	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265260370438	6927265320802637	60432199	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265320804878	6927265395184778	74379900	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265401220440	6927265487355728	86135288	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265487357552	6927265574308583	86951031	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265574312518	6927265659990081	85677563	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265660031777	6927265741632327	81600550	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265741637671	6927265824206059	82568388	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265824211307	6927265905865361	81654054	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265905869073	6927265989580306	83711233	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927265989583794	6927266073936176	84352382	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927266073939856	6927266156224724	82284868	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927266156226932	6927266239313878	83086946	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927266239318902	6927266323963795	84644893	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927266324006899	6927266407988691	83981792	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	DP	6927266408006963	6927266493840716	85833753	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
11	PP	6927266585444180	6927266594456665	9012485	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
11	PP	6927267329552018	6927269199989693	1870437675	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
11	PP	6927270417517766	6927274011402145	3593884379	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
11	DP	6927275378696310	6927275615273903	236577593	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	131334144	mesh_dp_shard	[3, 7]	Float
11	DP	6927275615624622	6927275715893665	100269043	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927275716254944	6927275817019953	100765009	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927275817366000	6927275919156702	101790702	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927275919522365	6927276020269231	100746866	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927276020623725	6927276124873492	104249767	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927276127453068	6927276229868505	102415437	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927276242219604	6927276347808599	105588995	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927276355496767	6927276460430244	104933477	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927276471021061	6927276577040326	106019265	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927276586155211	6927276689543956	103388745	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927276705207269	6927276810587049	105379780	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927276825739771	6927276931185566	105445795	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927276946524816	6927277053691662	107166846	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927277066346024	6927277171768524	105422500	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927277182365804	6927277288449517	106083713	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927277298741230	6927277395066253	96325023	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
11	DP	6927277406425291	6927277406446987	21696	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	1	mesh_dp_shard	[3, 7]	Float
11	PP	6927277520680372	6927277520689748	9376	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	1	mesh_pp	[3, 11]	Float
12	DP	6927277536423108	6927277659297331	122874223	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	65667072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927277659299443	6927277715274123	55974680	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927277715277035	6927277769194409	53917374	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927277769196628	6927277841495661	72299033	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927277841497613	6927277922322155	80824542	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927277925649504	6927278003766247	78116743	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278013311976	6927278092132813	78820837	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278101496110	6927278177617883	76121773	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278189938132	6927278270164084	80225952	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278279449142	6927278360788242	81339100	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278360791250	6927278445290980	84499730	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278445303044	6927278530108437	84805393	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278530111317	6927278613091692	82980375	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278613109772	6927278698377404	85267632	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278698389788	6927278778903322	80513534	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278778945594	6927278858067773	79122179	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	DP	6927278858079869	6927278939012603	80932734	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
12	PP	6927279041384436	6927279050960757	9576321	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
12	PP	6927279785159819	6927281653487290	1868327471	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
12	PP	6927282868645706	6927286477305392	3608659686	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
12	DP	6927287833695075	6927288071124568	237429493	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	131334144	mesh_dp_shard	[3, 7]	Float
12	DP	6927288071473623	6927288172621721	101148098	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927288172973592	6927288273364988	100391396	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927288273710779	6927288374496606	100785827	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927288374846172	6927288475531264	100685092	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927288475879103	6927288577446751	101567648	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927288577801566	6927288678410369	100608803	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927288684630638	6927288785277297	100646659	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927288800442625	6927288901308228	100865603	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927288914768410	6927289016164379	101395969	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927289029247569	6927289131986702	102739133	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927289144020616	6927289245799144	101778528	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927289257520099	6927289359378914	101858815	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927289375111025	6927289480285926	105174901	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927289493531420	6927289596774391	103242971	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927289609747983	6927289711169456	101421473	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927289724315846	6927289821021622	96705776	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144	mesh_dp_shard	[3, 7]	Float
12	DP	6927289833323375	6927289833343759	20384	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	1	mesh_dp_shard	[3, 7]	Float
12	PP	6927289959993568	6927289960002912	9344	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	1	mesh_pp	[3, 11]	Float
13	DP	6927289976049198	6927290120194024	144144826	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	65667072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290120196008	6927290175308955	55112947	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290175311451	6927290235914716	60603265	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290235924284	6927290304309893	68385609	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290304349701	6927290389090266	84740565	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290389097263	6927290479097785	90000522	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290479103769	6927290562381625	83277856	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290562386232	6927290644591579	82205347	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290644594267	6927290727038205	82443938	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290727065117	6927290809304000	82238883	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290809306784	6927290884021306	74714522	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290884037498	6927290950975979	66938481	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927290950981035	6927291015995363	65014328	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927291015998691	6927291082132887	66134196	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927291088878498	6927291154349881	65471383	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927291172826784	6927291239036436	66209652	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	DP	6927291256469726	6927291321237591	64767865	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072	mesh_dp_shard	[3, 7]	BFloat16
13	PP	6927291477627254	6927291486990937	9363683	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
13	PP	6927292225165498	6927294100647888	1875482390	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)	NULL	NULL	NULL	NULL	NULL
