iteration	window_type	wind_start_ts	wind_end_ts	wind_duration_ns	kernel_before_bytes	kernel_after_bytes
10	pp-dp	6927254279314600	6927254279993509	678909	33554432	131338240
10	dp-pp	6927255561080955	6927256866244458	1305163503	54534144	33554432
10	pp-dp	6927256879684555	6927258867721985	1988037430	33554432	525352960
10	dp-pp	6927261565955595	6927261565969323	13728	218136576	33554432
10	pp-dp	6927261573142666	6927261576587771	3445105	33554432	4
10	dp-pp	6927261576654010	6927261625992089	49338079	4	4
11	pp-dp	6927266598148804	6927266598825184	676380	33554432	131338240
11	dp-pp	6927267883435966	6927269185380319	1301944353	54534144	33554432
11	pp-dp	6927269199772381	6927271186822701	1987050320	33554432	525352960
11	dp-pp	6927274015583945	6927274015597642	13697	218136576	33554432
11	pp-dp	6927274022825001	6927274026263865	3438864	33554432	4
11	dp-pp	6927274026473016	6927274159322939	132849923	4	4
12	pp-dp	6927279056865077	6927279057543314	678237	33554432	131338240
12	dp-pp	6927280299183398	6927281637816319	1338632921	54534144	33554432
12	pp-dp	6927281652297405	6927283641642073	1989344668	33554432	525352960
12	dp-pp	6927286446571055	6927286446573582	2527	218136576	33554432
12	pp-dp	6927286454328619	6927286457780763	3452144	33554432	4
12	dp-pp	6927286457861979	6927286612600915	154738936	4	4
13	pp-dp	6927291495018887	6927291495689700	670813	33554432	131338240
13	dp-pp	6927292754369505	6927294087801659	1333432154	54534144	33554432
13	pp-dp	6927294100989151	6927296089765401	1988776250	33554432	525352960
13	dp-pp	6927298748446663	6927298748448295	1632	218136576	33554432
13	pp-dp	6927298755223720	6927298758669945	3446225	33554432	4
13	dp-pp	6927298759050487	6927298759081975	31488	4	4
14	pp-dp	6927303666078068	6927303666755025	676957	33554432	131338240
14	dp-pp	6927304956132307	6927306258194330	1302062023	54534144	33554432
14	pp-dp	6927306273228277	6927308259153070	1985924793	33554432	525352960
14	dp-pp	6927311088493399	6927311088495191	1792	218136576	33554432
14	pp-dp	6927311093557345	6927311096997905	3440560	33554432	4
14	dp-pp	6927311099370822	6927311099403302	32480	4	4
15	pp-dp	6927315968759602	6927315969433775	674173	33554432	131338240
15	dp-pp	6927317261982164	6927318567392107	1305409943	54534144	33554432
15	pp-dp	6927318581703500	6927320568435546	1986732046	33554432	525352960
15	dp-pp	6927323239638623	6927323239650527	11904	218136576	33554432
15	pp-dp	6927323244429706	6927323247870330	3440624	33554432	4
15	dp-pp	6927323250721741	6927323337074822	86353081	4	4
16	pp-dp	6927328313394526	6927328314068827	674301	33554432	131338240
16	dp-pp	6927329626098837	6927330929009400	1302910563	54534144	33554432
16	pp-dp	6927330943431063	6927332929567977	1986136914	33554432	525352960
16	dp-pp	6927335953616430	6927335953620430	4000	218136576	33554432
16	pp-dp	6927335958612311	6927335962051112	3438801	33554432	4
16	dp-pp	6927335962232871	6927335962264871	32000	4	4
17	pp-dp	6927340900003322	6927340900675287	671965	33554432	131338240
17	dp-pp	6927342201294683	6927343502469293	1301174610	54534144	33554432
17	pp-dp	6927343515890961	6927345505354147	1989463186	33554432	525352960
17	dp-pp	6927348533238682	6927348533251738	13056	218136576	33554432
17	pp-dp	6927348538316099	6927348541751411	3435312	33554432	4
17	dp-pp	6927348543671275	6927348543703146	31871	4	4
18	pp-dp	6927353382468699	6927353383143128	674429	33554432	131338240
18	dp-pp	6927354690605661	6927355995821096	1305215435	54534144	33554432
18	pp-dp	6927356009770153	6927357997492604	1987722451	33554432	525352960
18	dp-pp	6927360582253993	6927360582258217	4224	218136576	33554432
18	pp-dp	6927360591285055	6927360594725551	3440496	33554432	4
18	dp-pp	6927360594786895	6927360771258874	176471979	4	4
19	pp-dp	6927365584119761	6927365584792878	673117	33554432	131338240
19	dp-pp	6927366912069928	6927368212744738	1300674810	54534144	33554432
19	pp-dp	6927368227264416	6927370217622454	1990358038	33554432	525352960
19	dp-pp	6927372945547143	6927372945560007	12864	218136576	33554432
19	pp-dp	6927372951096494	6927372954557246	3460752	33554432	4
19	dp-pp	6927372956359030	6927372962210843	5851813	4	4
19	pp-dp	6927376233912732	6927376248262970	14350238	4	4
