iteration	window_type	wind_start_ts	wind_end_ts	wind_duration_ns	kernel_before_bytes	kernel_after_bytes
10	pp-dp	6927254278878803	6927254279554160	675357	33554432	131338240
10	dp-pp	6927255550815146	6927256866314378	1315499232	54534144	33554432
10	pp-dp	6927256881256756	6927258867726111	1986469355	33554432	525352960
10	dp-pp	6927261615551361	6927261615554369	3008	218136576	33554432
10	pp-dp	6927261620458405	6927261623892050	3433645	33554432	4
10	dp-pp	6927261625959461	6927261625994790	35329	4	4
11	pp-dp	6927266597000550	6927266597668834	668284	33554432	131338240
11	dp-pp	6927267848733364	6927269185421450	1336688086	54534144	33554432
11	pp-dp	6927269198679584	6927271186818585	1988139001	33554432	525352960
11	dp-pp	6927274148549539	6927274148552259	2720	218136576	33554432
11	pp-dp	6927274155789434	6927274159230439	3441005	33554432	4
11	dp-pp	6927274159290598	6927274159325030	34432	4	4
12	pp-dp	6927279054500074	6927279055166534	666460	33554432	131338240
12	dp-pp	6927280333312929	6927281637905544	1304592615	54534144	33554432
12	pp-dp	6927281653365745	6927283641645090	1988279345	33554432	525352960
12	dp-pp	6927286604022577	6927286604034193	11616	218136576	33554432
12	pp-dp	6927286609059477	6927286612495233	3435756	33554432	4
12	dp-pp	6927286612569089	6927286612603297	34208	4	4
13	pp-dp	6927291492467585	6927291493140638	673053	33554432	131338240
13	dp-pp	6927292780346912	6927294087854481	1307507569	54534144	33554432
13	pp-dp	6927294103167451	6927296089770144	1986602693	33554432	525352960
13	dp-pp	6927298587067468	6927298587079147	11679	218136576	33554432
13	pp-dp	6927298597251986	6927298600688351	3436365	33554432	4
13	dp-pp	6927298602271350	6927298759085154	156813804	4	4
14	pp-dp	6927303664625987	6927303665297216	671229	33554432	131338240
14	dp-pp	6927304891839089	6927306258238641	1366399552	54534144	33554432
14	pp-dp	6927306272489280	6927308259157117	1986667837	33554432	525352960
14	dp-pp	6927310967839337	6927310967850121	10784	218136576	33554432
14	pp-dp	6927310974993537	6927310978432686	3439149	33554432	4
14	dp-pp	6927310978502893	6927311099405509	120902616	4	4
15	pp-dp	6927315969160795	6927315969837335	676540	33554432	131338240
15	dp-pp	6927317207916871	6927318567451262	1359534391	54534144	33554432
15	pp-dp	6927318581471855	6927320568432817	1986960962	33554432	525352960
15	dp-pp	6927323152668925	6927323152671133	2208	218136576	33554432
15	pp-dp	6927323160622832	6927323164070749	3447917	33554432	4
15	dp-pp	6927323165965330	6927323337077389	171112059	4	4
16	pp-dp	6927328312852212	6927328313523184	670972	33554432	131338240
16	dp-pp	6927329558370206	6927330929065680	1370695474	54534144	33554432
16	pp-dp	6927330942253735	6927332929570884	1987317149	33554432	525352960
16	dp-pp	6927335821569416	6927335821573032	3616	218136576	33554432
16	pp-dp	6927335828970366	6927335832407754	3437388	33554432	4
16	dp-pp	6927335832470569	6927335962267069	129796500	4	4
17	pp-dp	6927340897073110	6927340897742770	669660	33554432	131338240
17	dp-pp	6927342165556828	6927343502504413	1336947585	54534144	33554432
17	pp-dp	6927343515704723	6927345505361755	1989657032	33554432	525352960
17	dp-pp	6927348378697442	6927348378700546	3104	218136576	33554432
17	pp-dp	6927348384553760	6927348387991469	3437709	33554432	4
17	dp-pp	6927348388058605	6927348543705725	155647120	4	4
18	pp-dp	6927353381459257	6927353382132886	673629	33554432	131338240
18	dp-pp	6927354633431035	6927355995876359	1362445324	54534144	33554432
18	pp-dp	6927356009800376	6927357997497968	1987697592	33554432	525352960
18	dp-pp	6927360728976723	6927360728989747	13024	218136576	33554432
18	pp-dp	6927360737118500	6927360740565073	3446573	33554432	4
18	dp-pp	6927360740629327	6927360771260769	30631442	4	4
19	pp-dp	6927365579992887	6927365580663251	670364	33554432	131338240
19	dp-pp	6927366857019079	6927368212774410	1355755331	54534144	33554432
19	pp-dp	6927368228119698	6927370217621814	1989502116	33554432	525352960
19	dp-pp	6927372951039042	6927372951051874	12832	218136576	33554432
19	pp-dp	6927372956370211	6927372959795760	3425549	33554432	4
19	dp-pp	6927372962173346	6927372962212898	39552	4	4
19	pp-dp	6927376233907385	6927376248392006	14484621	4	4
