iteration	window_type	wind_start_ts	wind_end_ts	wind_duration_ns	kernel_before_bytes	kernel_after_bytes
10	dp-pp	6927254188680287	6927254265096015	76415728	54534144	33554432
10	pp-dp	6927261574085058	6927262848222819	1274137761	33554432	525336576
10	dp-pp	6927264941820605	6927265067904399	126083794	4	4
10	pp-dp	6927265067914095	6927265083764154	15850059	4	131334144
11	dp-pp	6927266504911886	6927266585531346	80619460	54534144	33554432
11	pp-dp	6927274023750592	6927275379961294	1356210702	33554432	525336576
11	dp-pp	6927277415917715	6927277520711584	104793869	4	4
11	pp-dp	6927277520721152	6927277536394443	15673291	4	131334144
12	dp-pp	6927278944319337	6927279041372847	97053510	54534144	33554432
12	pp-dp	6927286455313776	6927287834729612	1379415836	33554432	525336576
12	dp-pp	6927289877879478	6927289959631524	81752046	4	4
12	pp-dp	6927289959640996	6927289975264135	15623139	4	131334144
13	dp-pp	6927291432062473	6927291477908401	45845928	54534144	33554432
13	pp-dp	6927298756365543	6927299983759543	1227394000	33554432	525336576
13	dp-pp	6927302019939979	6927302127362934	107422955	4	4
13	pp-dp	6927302127372630	6927302143041151	15668521	4	131334144
14	dp-pp	6927303606957656	6927303652459248	45501592	54534144	33554432
14	pp-dp	6927311094896086	6927312320258182	1225362096	33554432	525336576
14	dp-pp	6927314376035010	6927314434881068	58846058	4	4
14	pp-dp	6927314434890636	6927314450618287	15727651	4	131334144
15	dp-pp	6927315839058137	6927315954090294	115032157	54534144	33554432
15	pp-dp	6927323246113683	6927324560027420	1313913737	33554432	525336576
15	dp-pp	6927326658959343	6927326767428919	108469576	4	4
15	pp-dp	6927326767438583	6927326783161506	15722923	4	131334144
16	dp-pp	6927328191556273	6927328299040040	107483767	54534144	33554432
16	pp-dp	6927335960203644	6927337186542164	1226338520	33554432	525336576
16	dp-pp	6927339216789868	6927339335410309	118620441	4	4
16	pp-dp	6927339335419749	6927339351114672	15694923	4	131334144
17	dp-pp	6927340742270987	6927340886402521	144131534	54534144	33554432
17	pp-dp	6927348540293923	6927349765092587	1224798664	33554432	525336576
17	dp-pp	6927351790770538	6927351839679025	48908487	4	4
17	pp-dp	6927351839688625	6927351855295902	15607277	4	131334144
18	dp-pp	6927353269394128	6927353368196672	98802544	54534144	33554432
18	pp-dp	6927360592484356	6927361997547510	1405063154	33554432	525336576
18	dp-pp	6927364045775041	6927364069957332	24182291	4	4
18	pp-dp	6927364069967028	6927364085505312	15538284	4	131334144
19	dp-pp	6927365522227252	6927365568154039	45926787	54534144	33554432
19	pp-dp	6927372952952710	6927374179467861	1226515151	33554432	525336576
19	dp-pp	6927376233284991	6927376233661024	376033	4	4
19	pp-dp	6927376233689791	6927376248646699	14956908	4	4
