Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
81763498779,81763500301,1522,0,1522,NCCL:ncclGroupStart,1114948,1114948,1,0,28791,25594,:25594:28791,--NCCL:ncclGroupStart
81763503357,81763507545,4188,0,4188,NCCL:ncclReduceScatter,1114948,1114948,1,0,28792,25594,:25594:28792,--NCCL:ncclReduceScatter
81763507966,81763536532,28566,0,28566,NCCL:ncclGroupEnd,1114948,1114948,1,0,28793,25594,:25594:28793,--NCCL:ncclGroupEnd
81763510010,81763511443,1433,0,1433,NCCL:ncclGroupStart,1114946,1114946,1,0,28794,25593,:25593:28794,--NCCL:ncclGroupStart
81763515691,81763519428,3737,0,3737,NCCL:ncclReduceScatter,1114946,1114946,1,0,28795,25593,:25593:28795,--NCCL:ncclReduceScatter
81763520470,81763550749,30279,0,30279,NCCL:ncclGroupEnd,1114946,1114946,1,0,28796,25593,:25593:28796,--NCCL:ncclGroupEnd
81763582390,81763583582,1192,0,1192,NCCL:ncclGroupStart,1114947,1114947,1,0,28797,25768,:25768:28797,--NCCL:ncclGroupStart
81763587921,81763592249,4328,0,4328,NCCL:ncclReduceScatter,1114947,1114947,1,0,28798,25768,:25768:28798,--NCCL:ncclReduceScatter
81763593171,81763622337,29166,0,29166,NCCL:ncclGroupEnd,1114947,1114947,1,0,28799,25768,:25768:28799,--NCCL:ncclGroupEnd
81774530635,81774531577,942,0,942,NCCL:ncclGroupStart,1114945,1114945,1,0,28800,25592,:25592:28800,--NCCL:ncclGroupStart
