Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
27211096117,27211132296,36179,0,36179,NCCL:ncclGroupEnd,563293,563293,1,0,214,16.0,:16:214,--NCCL:ncclGroupEnd
27214328322,27214329384,1062,0,1062,NCCL:ncclGroupStart,563293,563293,1,0,229,16.0,:16:229,--NCCL:ncclGroupStart
27214333873,27214338010,4137,0,4137,NCCL:ncclReduceScatter,563293,563293,1,0,230,16.0,:16:230,--NCCL:ncclReduceScatter
27214338471,27214372577,34106,0,34106,NCCL:ncclGroupEnd,563293,563293,1,0,231,16.0,:16:231,--NCCL:ncclGroupEnd
27215857867,27215859029,1162,0,1162,NCCL:ncclGroupStart,563293,563293,1,0,233,16.0,:16:233,--NCCL:ncclGroupStart
27215859881,27215864811,4930,0,4930,NCCL:ncclAllGather,563293,563293,1,0,234,16.0,:16:234,--NCCL:ncclAllGather
27215865292,27215896622,31330,0,31330,NCCL:ncclGroupEnd,563293,563293,1,0,235,16.0,:16:235,--NCCL:ncclGroupEnd
27217774761,27217776194,1433,0,1433,NCCL:ncclGroupStart,563293,563293,1,0,239,16.0,:16:239,--NCCL:ncclGroupStart
27217778719,27217787235,8516,0,8516,NCCL:ncclReduceScatter,563293,563293,1,0,240,16.0,:16:240,--NCCL:ncclReduceScatter
27217788327,27217826221,37894,0,37894,NCCL:ncclGroupEnd,563293,563293,1,0,241,16.0,:16:241,--NCCL:ncclGroupEnd
27218889896,27218933240,43344,0,43344,NCCL:ncclAllGather,563293,563293,1,0,242,16.0,:16:242,--NCCL:ncclAllGather
27222078226,27222079318,1092,0,1092,NCCL:ncclGroupStart,563293,563293,1,0,252,16.0,:16:252,--NCCL:ncclGroupStart
27222080050,27222084498,4448,0,4448,NCCL:ncclAllGather,563293,563293,1,0,253,16.0,:16:253,--NCCL:ncclAllGather
27222085130,27222114366,29236,0,29236,NCCL:ncclGroupEnd,563293,563293,1,0,254,16.0,:16:254,--NCCL:ncclGroupEnd
27225205920,27225206791,871,0,871,NCCL:ncclGroupStart,563293,563293,1,0,267,16.0,:16:267,--NCCL:ncclGroupStart
27225212993,27225218063,5070,0,5070,NCCL:ncclReduceScatter,563293,563293,1,0,268,16.0,:16:268,--NCCL:ncclReduceScatter
27225218714,27225249424,30710,0,30710,NCCL:ncclGroupEnd,563293,563293,1,0,269,16.0,:16:269,--NCCL:ncclGroupEnd
27226667974,27226668947,973,0,973,NCCL:ncclGroupStart,563293,563293,1,0,276,16.0,:16:276,--NCCL:ncclGroupStart
27226669738,27226673175,3437,0,3437,NCCL:ncclAllGather,563293,563293,1,0,277,16.0,:16:277,--NCCL:ncclAllGather
27226673676,27226705056,31380,0,31380,NCCL:ncclGroupEnd,563293,563293,1,0,278,16.0,:16:278,--NCCL:ncclGroupEnd
27228415631,27228416563,932,0,932,NCCL:ncclGroupStart,563293,563293,1,0,283,16.0,:16:283,--NCCL:ncclGroupStart
27228417665,27228425771,8106,0,8106,NCCL:ncclReduceScatter,563293,563293,1,0,284,16.0,:16:284,--NCCL:ncclReduceScatter
27228426402,27228452262,25860,0,25860,NCCL:ncclGroupEnd,563293,563293,1,0,285,16.0,:16:285,--NCCL:ncclGroupEnd
27229416605,27229469147,52542,0,52542,NCCL:ncclAllGather,563293,563293,1,0,287,16.0,:16:287,--NCCL:ncclAllGather
27232623362,27232624484,1122,0,1122,NCCL:ncclGroupStart,563293,563293,1,0,295,16.0,:16:295,--NCCL:ncclGroupStart
27232625265,27232628752,3487,0,3487,NCCL:ncclAllGather,563293,563293,1,0,296,16.0,:16:296,--NCCL:ncclAllGather
27232629203,27232657418,28215,0,28215,NCCL:ncclGroupEnd,563293,563293,1,0,297,16.0,:16:297,--NCCL:ncclGroupEnd
27235518826,27235526451,7625,0,7625,NCCL:ncclGroupStart,563293,563293,1,0,304,16.0,:16:304,--NCCL:ncclGroupStart
27235530870,27235535148,4278,0,4278,NCCL:ncclReduceScatter,563293,563293,1,0,305,16.0,:16:305,--NCCL:ncclReduceScatter
27235535889,27235582018,46129,0,46129,NCCL:ncclGroupEnd,563293,563293,1,0,306,16.0,:16:306,--NCCL:ncclGroupEnd
27236929221,27236930063,842,0,842,NCCL:ncclGroupStart,563293,563293,1,0,313,16.0,:16:313,--NCCL:ncclGroupStart
27236930755,27236934141,3386,0,3386,NCCL:ncclAllGather,563293,563293,1,0,314,16.0,:16:314,--NCCL:ncclAllGather
27236934682,27236964400,29718,0,29718,NCCL:ncclGroupEnd,563293,563293,1,0,316,16.0,:16:316,--NCCL:ncclGroupEnd
27238838310,27238839182,872,0,872,NCCL:ncclGroupStart,563293,563293,1,0,325,16.0,:16:325,--NCCL:ncclGroupStart
27238840494,27238848790,8296,0,8296,NCCL:ncclReduceScatter,563293,563293,1,0,326,16.0,:16:326,--NCCL:ncclReduceScatter
27238849282,27238878247,28965,0,28965,NCCL:ncclGroupEnd,563293,563293,1,0,327,16.0,:16:327,--NCCL:ncclGroupEnd
27239849514,27239885814,36300,0,36300,NCCL:ncclAllGather,563293,563293,1,0,328,16.0,:16:328,--NCCL:ncclAllGather
27243055489,27243056681,1192,0,1192,NCCL:ncclGroupStart,563293,563293,1,0,337,16.0,:16:337,--NCCL:ncclGroupStart
27243057573,27243061630,4057,0,4057,NCCL:ncclAllGather,563293,563293,1,0,338,16.0,:16:338,--NCCL:ncclAllGather
27243062422,27243092670,30248,0,30248,NCCL:ncclGroupEnd,563293,563293,1,0,339,16.0,:16:339,--NCCL:ncclGroupEnd
27246141281,27246142133,852,0,852,NCCL:ncclGroupStart,563293,563293,1,0,349,16.0,:16:349,--NCCL:ncclGroupStart
27246146792,27246150369,3577,0,3577,NCCL:ncclReduceScatter,563293,563293,1,0,350,16.0,:16:350,--NCCL:ncclReduceScatter
27246150900,27246182030,31130,0,31130,NCCL:ncclGroupEnd,563293,563293,1,0,351,16.0,:16:351,--NCCL:ncclGroupEnd
27247585271,27247586413,1142,0,1142,NCCL:ncclGroupStart,563293,563293,1,0,355,16.0,:16:355,--NCCL:ncclGroupStart
27247593106,27247597475,4369,0,4369,NCCL:ncclAllGather,563293,563293,1,0,356,16.0,:16:356,--NCCL:ncclAllGather
27247598166,27247629797,31631,0,31631,NCCL:ncclGroupEnd,563293,563293,1,0,357,16.0,:16:357,--NCCL:ncclGroupEnd
27249321285,27249322298,1013,0,1013,NCCL:ncclGroupStart,563293,563293,1,0,365,16.0,:16:365,--NCCL:ncclGroupStart
27249323289,27249329932,6643,0,6643,NCCL:ncclReduceScatter,563293,563293,1,0,366,16.0,:16:366,--NCCL:ncclReduceScatter
27249330503,27249356894,26391,0,26391,NCCL:ncclGroupEnd,563293,563293,1,0,367,16.0,:16:367,--NCCL:ncclGroupEnd
27250395531,27250434006,38475,0,38475,NCCL:ncclAllGather,563293,563293,1,0,374,16.0,:16:374,--NCCL:ncclAllGather
27253459000,27253460543,1543,0,1543,NCCL:ncclGroupStart,563293,563293,1,0,383,16.0,:16:383,--NCCL:ncclGroupStart
27253461616,27253466144,4528,0,4528,NCCL:ncclAllGather,563293,563293,1,0,384,16.0,:16:384,--NCCL:ncclAllGather
27253466735,27253501683,34948,0,34948,NCCL:ncclGroupEnd,563293,563293,1,0,385,16.0,:16:385,--NCCL:ncclGroupEnd
27256493724,27256496209,2485,0,2485,NCCL:ncclGroupStart,563293,563293,1,0,392,16.0,:16:392,--NCCL:ncclGroupStart
27256504355,27256510016,5661,0,5661,NCCL:ncclReduceScatter,563293,563293,1,0,393,16.0,:16:393,--NCCL:ncclReduceScatter
27256511038,27256555995,44957,0,44957,NCCL:ncclGroupEnd,563293,563293,1,0,394,16.0,:16:394,--NCCL:ncclGroupEnd
27257994925,27257995967,1042,0,1042,NCCL:ncclGroupStart,563293,563293,1,0,398,16.0,:16:398,--NCCL:ncclGroupStart
27257997099,27258001037,3938,0,3938,NCCL:ncclAllGather,563293,563293,1,0,399,16.0,:16:399,--NCCL:ncclAllGather
27258001758,27258030744,28986,0,28986,NCCL:ncclGroupEnd,563293,563293,1,0,400,16.0,:16:400,--NCCL:ncclGroupEnd
27259907400,27259909204,1804,0,1804,NCCL:ncclGroupStart,563293,563293,1,0,410,16.0,:16:410,--NCCL:ncclGroupStart
27259910225,27259929092,18867,0,18867,NCCL:ncclReduceScatter,563293,563293,1,0,411,16.0,:16:411,--NCCL:ncclReduceScatter
27259929603,27259959711,30108,0,30108,NCCL:ncclGroupEnd,563293,563293,1,0,412,16.0,:16:412,--NCCL:ncclGroupEnd
27260996605,27261039137,42532,0,42532,NCCL:ncclAllGather,563293,563293,1,0,413,16.0,:16:413,--NCCL:ncclAllGather
27264218971,27264220033,1062,0,1062,NCCL:ncclGroupStart,563293,563293,1,0,430,16.0,:16:430,--NCCL:ncclGroupStart
27264220915,27264225403,4488,0,4488,NCCL:ncclAllGather,563293,563293,1,0,431,16.0,:16:431,--NCCL:ncclAllGather
27264225884,27264256824,30940,0,30940,NCCL:ncclGroupEnd,563293,563293,1,0,432,16.0,:16:432,--NCCL:ncclGroupEnd
27268835040,27268836563,1523,0,1523,NCCL:ncclGroupStart,563293,563293,1,0,444,16.0,:16:444,--NCCL:ncclGroupStart
27268842585,27268849448,6863,0,6863,NCCL:ncclReduceScatter,563293,563293,1,0,445,16.0,:16:445,--NCCL:ncclReduceScatter
27268850300,27268889996,39696,0,39696,NCCL:ncclGroupEnd,563293,563293,1,0,446,16.0,:16:446,--NCCL:ncclGroupEnd
27270436996,27270438448,1452,0,1452,NCCL:ncclGroupStart,563293,563293,1,0,450,16.0,:16:450,--NCCL:ncclGroupStart
27270439581,27270449961,10380,0,10380,NCCL:ncclAllGather,563293,563293,1,0,451,16.0,:16:451,--NCCL:ncclAllGather
27270450652,27270483165,32513,0,32513,NCCL:ncclGroupEnd,563293,563293,1,0,452,16.0,:16:452,--NCCL:ncclGroupEnd
27272242584,27272243707,1123,0,1123,NCCL:ncclGroupStart,563293,563293,1,0,459,16.0,:16:459,--NCCL:ncclGroupStart
27272245620,27272254237,8617,0,8617,NCCL:ncclReduceScatter,563293,563293,1,0,460,16.0,:16:460,--NCCL:ncclReduceScatter
27272254798,27272284185,29387,0,29387,NCCL:ncclGroupEnd,563293,563293,1,0,461,16.0,:16:461,--NCCL:ncclGroupEnd
27273493110,27273553006,59896,0,59896,NCCL:ncclAllGather,563293,563293,1,0,466,16.0,:16:466,--NCCL:ncclAllGather
27276828956,27276844947,15991,0,15991,NCCL:ncclGroupStart,563293,563293,1,0,473,16.0,:16:473,--NCCL:ncclGroupStart
27276846249,27276850127,3878,0,3878,NCCL:ncclAllGather,563293,563293,1,0,474,16.0,:16:474,--NCCL:ncclAllGather
27276851329,27276899853,48524,0,48524,NCCL:ncclGroupEnd,563293,563293,1,0,475,16.0,:16:475,--NCCL:ncclGroupEnd
27280573571,27280574694,1123,0,1123,NCCL:ncclGroupStart,563293,563293,1,0,491,16.0,:16:491,--NCCL:ncclGroupStart
27280581487,27280587809,6322,0,6322,NCCL:ncclReduceScatter,563293,563293,1,0,492,16.0,:16:492,--NCCL:ncclReduceScatter
27280588460,27280628057,39597,0,39597,NCCL:ncclGroupEnd,563293,563293,1,0,493,16.0,:16:493,--NCCL:ncclGroupEnd
27282067278,27282068279,1001,0,1001,NCCL:ncclGroupStart,563293,563293,1,0,500,16.0,:16:500,--NCCL:ncclGroupStart
27282069241,27282073199,3958,0,3958,NCCL:ncclAllGather,563293,563293,1,0,501,16.0,:16:501,--NCCL:ncclAllGather
27282073910,27282105161,31251,0,31251,NCCL:ncclGroupEnd,563293,563293,1,0,502,16.0,:16:502,--NCCL:ncclGroupEnd
27284381209,27284382401,1192,0,1192,NCCL:ncclGroupStart,563293,563293,1,0,509,16.0,:16:509,--NCCL:ncclGroupStart
27284384265,27284394414,10149,0,10149,NCCL:ncclReduceScatter,563293,563293,1,0,510,16.0,:16:510,--NCCL:ncclReduceScatter
27284395607,27284435373,39766,0,39766,NCCL:ncclGroupEnd,563293,563293,1,0,511,16.0,:16:511,--NCCL:ncclGroupEnd
27285655641,27285705057,49416,0,49416,NCCL:ncclAllGather,563293,563293,1,0,512,16.0,:16:512,--NCCL:ncclAllGather
27289184690,27289186023,1333,0,1333,NCCL:ncclGroupStart,563293,563293,1,0,519,16.0,:16:519,--NCCL:ncclGroupStart
27289186944,27289192074,5130,0,5130,NCCL:ncclAllGather,563293,563293,1,0,520,16.0,:16:520,--NCCL:ncclAllGather
27289192786,27289227242,34456,0,34456,NCCL:ncclGroupEnd,563293,563293,1,0,521,16.0,:16:521,--NCCL:ncclGroupEnd
27292773494,27292774827,1333,0,1333,NCCL:ncclGroupStart,563293,563293,1,0,534,16.0,:16:534,--NCCL:ncclGroupStart
27292786500,27292792371,5871,0,5871,NCCL:ncclReduceScatter,563293,563293,1,0,535,16.0,:16:535,--NCCL:ncclReduceScatter
27292792952,27292833099,40147,0,40147,NCCL:ncclGroupEnd,563293,563293,1,0,536,16.0,:16:536,--NCCL:ncclGroupEnd
27294347496,27294349129,1633,0,1633,NCCL:ncclGroupStart,563293,563293,1,0,544,16.0,:16:544,--NCCL:ncclGroupStart
27294350221,27294354229,4008,0,4008,NCCL:ncclAllGather,563293,563293,1,0,545,16.0,:16:545,--NCCL:ncclAllGather
27294355040,27294387493,32453,0,32453,NCCL:ncclGroupEnd,563293,563293,1,0,546,16.0,:16:546,--NCCL:ncclGroupEnd
27296080534,27296081907,1373,0,1373,NCCL:ncclGroupStart,563293,563293,1,0,553,16.0,:16:553,--NCCL:ncclGroupStart
27296083760,27296092648,8888,0,8888,NCCL:ncclReduceScatter,563293,563293,1,0,554,16.0,:16:554,--NCCL:ncclReduceScatter
27296093379,27296127295,33916,0,33916,NCCL:ncclGroupEnd,563293,563293,1,0,555,16.0,:16:555,--NCCL:ncclGroupEnd
27297339537,27297391898,52361,0,52361,NCCL:ncclAllGather,563293,563293,1,0,562,16.0,:16:562,--NCCL:ncclAllGather
27300764044,27300765386,1342,0,1342,NCCL:ncclGroupStart,563293,563293,1,0,571,16.0,:16:571,--NCCL:ncclGroupStart
27300766859,27300771468,4609,0,4609,NCCL:ncclAllGather,563293,563293,1,0,572,16.0,:16:572,--NCCL:ncclAllGather
27300771969,27300804402,32433,0,32433,NCCL:ncclGroupEnd,563293,563293,1,0,573,16.0,:16:573,--NCCL:ncclGroupEnd
27304199502,27304201516,2014,0,2014,NCCL:ncclGroupStart,563293,563293,1,0,584,16.0,:16:584,--NCCL:ncclGroupStart
27304208329,27304214060,5731,0,5731,NCCL:ncclReduceScatter,563293,563293,1,0,585,16.0,:16:585,--NCCL:ncclReduceScatter
27304215813,27304250911,35098,0,35098,NCCL:ncclGroupEnd,563293,563293,1,0,586,16.0,:16:586,--NCCL:ncclGroupEnd
27305707686,27305708838,1152,0,1152,NCCL:ncclGroupStart,563293,563293,1,0,590,16.0,:16:590,--NCCL:ncclGroupStart
27305710131,27305714870,4739,0,4739,NCCL:ncclAllGather,563293,563293,1,0,591,16.0,:16:591,--NCCL:ncclAllGather
27305715701,27305748515,32814,0,32814,NCCL:ncclGroupEnd,563293,563293,1,0,592,16.0,:16:592,--NCCL:ncclGroupEnd
27307863561,27307865185,1624,0,1624,NCCL:ncclGroupStart,563293,563293,1,0,596,16.0,:16:596,--NCCL:ncclGroupStart
27307866727,27307876186,9459,0,9459,NCCL:ncclReduceScatter,563293,563293,1,0,597,16.0,:16:597,--NCCL:ncclReduceScatter
27307877128,27307910843,33715,0,33715,NCCL:ncclGroupEnd,563293,563293,1,0,598,16.0,:16:598,--NCCL:ncclGroupEnd
27309217858,27309263707,45849,0,45849,NCCL:ncclAllGather,563293,563293,1,0,605,16.0,:16:605,--NCCL:ncclAllGather
27312695007,27312696410,1403,0,1403,NCCL:ncclGroupStart,563293,563293,1,0,621,16.0,:16:621,--NCCL:ncclGroupStart
27312697662,27312702261,4599,0,4599,NCCL:ncclAllGather,563293,563293,1,0,622,16.0,:16:622,--NCCL:ncclAllGather
27312702752,27312735034,32282,0,32282,NCCL:ncclGroupEnd,563293,563293,1,0,623,16.0,:16:623,--NCCL:ncclGroupEnd
27316072643,27316074046,1403,0,1403,NCCL:ncclGroupStart,563293,563293,1,0,633,16.0,:16:633,--NCCL:ncclGroupStart
27316075569,27316082973,7404,0,7404,NCCL:ncclReduceScatter,563293,563293,1,0,634,16.0,:16:634,--NCCL:ncclReduceScatter
27316083775,27316123020,39245,0,39245,NCCL:ncclGroupEnd,563293,563293,1,0,635,16.0,:16:635,--NCCL:ncclGroupEnd
27317532684,27317533937,1253,0,1253,NCCL:ncclGroupStart,563293,563293,1,0,636,16.0,:16:636,--NCCL:ncclGroupStart
27317535069,27317539497,4428,0,4428,NCCL:ncclAllGather,563293,563293,1,0,637,16.0,:16:637,--NCCL:ncclAllGather
27317540159,27317576579,36420,0,36420,NCCL:ncclGroupEnd,563293,563293,1,0,638,16.0,:16:638,--NCCL:ncclGroupEnd
27319328113,27319344175,16062,0,16062,NCCL:ncclGroupStart,563293,563293,1,0,645,16.0,:16:645,--NCCL:ncclGroupStart
27319346188,27319354544,8356,0,8356,NCCL:ncclReduceScatter,563293,563293,1,0,646,16.0,:16:646,--NCCL:ncclReduceScatter
27319355426,27319383941,28515,0,28515,NCCL:ncclGroupEnd,563293,563293,1,0,647,16.0,:16:647,--NCCL:ncclGroupEnd
27320548331,27320598067,49736,0,49736,NCCL:ncclAllGather,563293,563293,1,0,651,16.0,:16:651,--NCCL:ncclAllGather
27323985152,27323986895,1743,0,1743,NCCL:ncclGroupStart,563293,563293,1,0,664,16.0,:16:664,--NCCL:ncclGroupStart
27323988498,27323993227,4729,0,4729,NCCL:ncclAllGather,563293,563293,1,0,665,16.0,:16:665,--NCCL:ncclAllGather
27323994340,27324026742,32402,0,32402,NCCL:ncclGroupEnd,563293,563293,1,0,666,16.0,:16:666,--NCCL:ncclGroupEnd
27327576611,27327577653,1042,0,1042,NCCL:ncclGroupStart,563293,563293,1,0,680,16.0,:16:680,--NCCL:ncclGroupStart
27327579747,27327590869,11122,0,11122,NCCL:ncclReduceScatter,563293,563293,1,0,681,16.0,:16:681,--NCCL:ncclReduceScatter
27327592272,27327624013,31741,0,31741,NCCL:ncclGroupEnd,563293,563293,1,0,682,16.0,:16:682,--NCCL:ncclGroupEnd
27329026733,27329028236,1503,0,1503,NCCL:ncclGroupStart,563293,563293,1,0,687,16.0,:16:687,--NCCL:ncclGroupStart
27329029749,27329033717,3968,0,3968,NCCL:ncclAllGather,563293,563293,1,0,688,16.0,:16:688,--NCCL:ncclAllGather
27329034428,27329076800,42372,0,42372,NCCL:ncclGroupEnd,563293,563293,1,0,689,16.0,:16:689,--NCCL:ncclGroupEnd
27331212156,27331213498,1342,0,1342,NCCL:ncclGroupStart,563293,563293,1,0,694,16.0,:16:694,--NCCL:ncclGroupStart
27331215001,27331222666,7665,0,7665,NCCL:ncclReduceScatter,563293,563293,1,0,695,16.0,:16:695,--NCCL:ncclReduceScatter
27331223408,27331251622,28214,0,28214,NCCL:ncclGroupEnd,563293,563293,1,0,696,16.0,:16:696,--NCCL:ncclGroupEnd
27332410261,27332459236,48975,0,48975,NCCL:ncclAllGather,563293,563293,1,0,700,16.0,:16:700,--NCCL:ncclAllGather
27335794309,27335795863,1554,0,1554,NCCL:ncclGroupStart,563293,563293,1,0,714,16.0,:16:714,--NCCL:ncclGroupStart
27335796925,27335801062,4137,0,4137,NCCL:ncclAllGather,563293,563293,1,0,715,16.0,:16:715,--NCCL:ncclAllGather
27335801644,27335831572,29928,0,29928,NCCL:ncclGroupEnd,563293,563293,1,0,716,16.0,:16:716,--NCCL:ncclGroupEnd
27338882386,27338883489,1103,0,1103,NCCL:ncclGroupStart,563293,563293,1,0,732,16.0,:16:732,--NCCL:ncclGroupStart
27338884360,27338892997,8637,0,8637,NCCL:ncclReduceScatter,563293,563293,1,0,733,16.0,:16:733,--NCCL:ncclReduceScatter
27338893568,27338925510,31942,0,31942,NCCL:ncclGroupEnd,563293,563293,1,0,734,16.0,:16:734,--NCCL:ncclGroupEnd
