Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree,Parallelism
125461535143,125461569860,34717,0,34717,NCCL:ncclAllGather,563290,563290,1,0,50651,50333.0,:50333:50651,--NCCL:ncclAllGather,DP
125475253820,125475294078,40258,0,40258,NCCL:ncclAllGather,563290,563290,1,0,50706,50333.0,:50333:50706,--NCCL:ncclAllGather,DP
125488742273,125488777461,35188,0,35188,NCCL:ncclAllGather,563290,563290,1,0,50767,50333.0,:50333:50767,--NCCL:ncclAllGather,DP
125502476430,125502527008,50578,0,50578,NCCL:ncclAllGather,563290,563290,1,0,50828,50333.0,:50333:50828,--NCCL:ncclAllGather,DP
125515975363,125516009939,34576,0,34576,NCCL:ncclAllGather,563290,563290,1,0,50885,50333.0,:50333:50885,--NCCL:ncclAllGather,DP
125529374843,125529410322,35479,0,35479,NCCL:ncclAllGather,563290,563290,1,0,50940,50333.0,:50333:50940,--NCCL:ncclAllGather,DP
125542866191,125542904896,38705,0,38705,NCCL:ncclAllGather,563290,563290,1,0,51004,50333.0,:50333:51004,--NCCL:ncclAllGather,DP
125556511156,125556555843,44687,0,44687,NCCL:ncclAllGather,563290,563290,1,0,51064,50333.0,:50333:51064,--NCCL:ncclAllGather,DP
125569990942,125570025178,34236,0,34236,NCCL:ncclAllGather,563290,563290,1,0,51123,50333.0,:50333:51123,--NCCL:ncclAllGather,DP
125583536595,125583576282,39687,0,39687,NCCL:ncclAllGather,563290,563290,1,0,51167,50333.0,:50333:51167,--NCCL:ncclAllGather,DP
125596899265,125596940174,40909,0,40909,NCCL:ncclAllGather,563290,563290,1,0,51208,50333.0,:50333:51208,--NCCL:ncclAllGather,DP
129016897278,129016903630,6352,0,6352,NCCL:ncclSend,563290,563290,1,0,52401,50333.0,:50333:52401,--NCCL:ncclSend,PP
129016946613,129016947475,862,0,862,NCCL:ncclRecv,563290,563290,1,0,52408,50333.0,:50333:52408,--NCCL:ncclRecv,PP
130995083728,130995090181,6453,0,6453,NCCL:ncclSend,563290,563290,1,0,54379,50333.0,:50333:54379,--NCCL:ncclSend,PP
130995136721,130995137803,1082,0,1082,NCCL:ncclRecv,563290,563290,1,0,54385,50333.0,:50333:54385,--NCCL:ncclRecv,PP
132973422313,132973426531,4218,0,4218,NCCL:ncclSend,563290,563290,1,0,56368,50333.0,:50333:56368,--NCCL:ncclSend,PP
132973467330,132973468432,1102,0,1102,NCCL:ncclRecv,563290,563290,1,0,56371,50333.0,:50333:56371,--NCCL:ncclRecv,PP
134956530714,134956591932,61218,0,61218,NCCL:ncclReduceScatter,563290,563290,1,0,58349,50333.0,:50333:58349,--NCCL:ncclReduceScatter,DP
134958267319,134958305794,38475,0,38475,NCCL:ncclReduceScatter,563290,563290,1,0,58361,50333.0,:50333:58361,--NCCL:ncclReduceScatter,DP
134959987423,134960018703,31280,0,31280,NCCL:ncclReduceScatter,563290,563290,1,0,58372,50333.0,:50333:58372,--NCCL:ncclReduceScatter,DP
134961560202,134961586493,26291,0,26291,NCCL:ncclReduceScatter,563290,563290,1,0,58383,50333.0,:50333:58383,--NCCL:ncclReduceScatter,DP
134963164512,134963193197,28685,0,28685,NCCL:ncclReduceScatter,563290,563290,1,0,58393,50333.0,:50333:58393,--NCCL:ncclReduceScatter,DP
134965158665,134965185507,26842,0,26842,NCCL:ncclReduceScatter,563290,563290,1,0,58405,50333.0,:50333:58405,--NCCL:ncclReduceScatter,DP
134966712417,134966744379,31962,0,31962,NCCL:ncclReduceScatter,563290,563290,1,0,58417,50333.0,:50333:58417,--NCCL:ncclReduceScatter,DP
134968278613,134968329201,50588,0,50588,NCCL:ncclReduceScatter,563290,563290,1,0,58429,50333.0,:50333:58429,--NCCL:ncclReduceScatter,DP
134969801456,134969828007,26551,0,26551,NCCL:ncclReduceScatter,563290,563290,1,0,58439,50333.0,:50333:58439,--NCCL:ncclReduceScatter,DP
134971386829,134971419703,32874,0,32874,NCCL:ncclReduceScatter,563290,563290,1,0,58451,50333.0,:50333:58451,--NCCL:ncclReduceScatter,DP
134972949528,134972989316,39788,0,39788,NCCL:ncclReduceScatter,563290,563290,1,0,58462,50333.0,:50333:58462,--NCCL:ncclReduceScatter,DP
134974455208,134974486989,31781,0,31781,NCCL:ncclReduceScatter,563290,563290,1,0,58474,50333.0,:50333:58474,--NCCL:ncclReduceScatter,DP
134976853121,134976881496,28375,0,28375,NCCL:ncclReduceScatter,563290,563290,1,0,58488,50333.0,:50333:58488,--NCCL:ncclReduceScatter,DP
134978381855,134978409969,28114,0,28114,NCCL:ncclReduceScatter,563290,563290,1,0,58500,50333.0,:50333:58500,--NCCL:ncclReduceScatter,DP
134980016904,134980047303,30399,0,30399,NCCL:ncclReduceScatter,563290,563290,1,0,58510,50333.0,:50333:58510,--NCCL:ncclReduceScatter,DP
134981578472,134981606626,28154,0,28154,NCCL:ncclReduceScatter,563290,563290,1,0,58522,50333.0,:50333:58522,--NCCL:ncclReduceScatter,DP
134983180747,134983211226,30479,0,30479,NCCL:ncclReduceScatter,563290,563290,1,0,58533,50333.0,:50333:58533,--NCCL:ncclReduceScatter,DP
134983982727,134983988869,6142,0,6142,NCCL:ncclSend,563290,563290,1,0,58547,50333.0,:50333:58547,--NCCL:ncclSend,PP
142074907600,142074914212,6612,0,6612,NCCL:ncclRecv,563290,563290,1,0,58593,58578.0,:58578:58593,--NCCL:ncclRecv,PP
142076073212,142076120223,47011,0,47011,NCCL:ncclAllGather,563290,563290,1,0,58603,58578.0,:58578:58603,--NCCL:ncclAllGather,DP
142077229797,142077262510,32713,0,32713,NCCL:ncclAllGather,563290,563290,1,0,58606,58578.0,:58578:58606,--NCCL:ncclAllGather,DP
142090495218,142090533302,38084,0,38084,NCCL:ncclAllGather,563290,563290,1,0,58651,58578.0,:58578:58651,--NCCL:ncclAllGather,DP
142104001365,142104040430,39065,0,39065,NCCL:ncclAllGather,563290,563290,1,0,58710,58578.0,:58578:58710,--NCCL:ncclAllGather,DP
142117579601,142117614378,34777,0,34777,NCCL:ncclAllGather,563290,563290,1,0,58768,58578.0,:58578:58768,--NCCL:ncclAllGather,DP
142130743126,142130782702,39576,0,39576,NCCL:ncclAllGather,563290,563290,1,0,58823,58578.0,:58578:58823,--NCCL:ncclAllGather,DP
142143845622,142143883265,37643,0,37643,NCCL:ncclAllGather,563290,563290,1,0,58885,58578.0,:58578:58885,--NCCL:ncclAllGather,DP
142156863235,142156897151,33916,0,33916,NCCL:ncclAllGather,563290,563290,1,0,58943,58578.0,:58578:58943,--NCCL:ncclAllGather,DP
142169933189,142169970451,37262,0,37262,NCCL:ncclAllGather,563290,563290,1,0,58999,58578.0,:58578:58999,--NCCL:ncclAllGather,DP
142183177510,142183216064,38554,0,38554,NCCL:ncclAllGather,563290,563290,1,0,59057,58578.0,:58578:59057,--NCCL:ncclAllGather,DP
142196295797,142196330153,34356,0,34356,NCCL:ncclAllGather,563290,563290,1,0,59116,58578.0,:58578:59116,--NCCL:ncclAllGather,DP
142209417661,142209452108,34447,0,34447,NCCL:ncclAllGather,563290,563290,1,0,59174,58578.0,:58578:59174,--NCCL:ncclAllGather,DP
142222591286,142222628588,37302,0,37302,NCCL:ncclAllGather,563290,563290,1,0,59230,58578.0,:58578:59230,--NCCL:ncclAllGather,DP
142235958374,142235996898,38524,0,38524,NCCL:ncclAllGather,563290,563290,1,0,59291,58578.0,:58578:59291,--NCCL:ncclAllGather,DP
142249297788,142249332716,34928,0,34928,NCCL:ncclAllGather,563290,563290,1,0,59346,58578.0,:58578:59346,--NCCL:ncclAllGather,DP
142262195720,142262234795,39075,0,39075,NCCL:ncclAllGather,563290,563290,1,0,59393,58578.0,:58578:59393,--NCCL:ncclAllGather,DP
142275695374,142275735632,40258,0,40258,NCCL:ncclAllGather,563290,563290,1,0,59434,58578.0,:58578:59434,--NCCL:ncclAllGather,DP
145741733065,145741738205,5140,0,5140,NCCL:ncclSend,563290,563290,1,0,60631,58578.0,:58578:60631,--NCCL:ncclSend,PP
145741796067,145741797089,1022,0,1022,NCCL:ncclRecv,563290,563290,1,0,60642,58578.0,:58578:60642,--NCCL:ncclRecv,PP
147722743262,147722747199,3937,0,3937,NCCL:ncclSend,563290,563290,1,0,62614,58578.0,:58578:62614,--NCCL:ncclSend,PP
147722789160,147722789882,722,0,722,NCCL:ncclRecv,563290,563290,1,0,62618,58578.0,:58578:62618,--NCCL:ncclRecv,PP
149706823050,149706828600,5550,0,5550,NCCL:ncclSend,563290,563290,1,0,64603,58578.0,:58578:64603,--NCCL:ncclSend,PP
149706954965,149706956227,1262,0,1262,NCCL:ncclRecv,563290,563290,1,0,64616,58578.0,:58578:64616,--NCCL:ncclRecv,PP
151687245381,151687315937,70556,0,70556,NCCL:ncclReduceScatter,563290,563290,1,0,66592,58578.0,:58578:66592,--NCCL:ncclReduceScatter,DP
151688975714,151689017184,41470,0,41470,NCCL:ncclReduceScatter,563290,563290,1,0,66602,58578.0,:58578:66602,--NCCL:ncclReduceScatter,DP
151690600493,151690630241,29748,0,29748,NCCL:ncclReduceScatter,563290,563290,1,0,66614,58578.0,:58578:66614,--NCCL:ncclReduceScatter,DP
151692311960,151692343020,31060,0,31060,NCCL:ncclReduceScatter,563290,563290,1,0,66625,58578.0,:58578:66625,--NCCL:ncclReduceScatter,DP
151693929856,151694880944,951088,0,951088,NCCL:ncclReduceScatter,563290,563290,1,0,66636,58578.0,:58578:66636,--NCCL:ncclReduceScatter,DP
151697818510,151697869018,50508,0,50508,NCCL:ncclReduceScatter,563290,563290,1,0,66653,58578.0,:58578:66653,--NCCL:ncclReduceScatter,DP
151701647759,151701689239,41480,0,41480,NCCL:ncclReduceScatter,563290,563290,1,0,66666,58578.0,:58578:66666,--NCCL:ncclReduceScatter,DP
151705336096,151705383076,46980,0,46980,NCCL:ncclReduceScatter,563290,563290,1,0,66678,58578.0,:58578:66678,--NCCL:ncclReduceScatter,DP
151708249445,151708295844,46399,0,46399,NCCL:ncclReduceScatter,563290,563290,1,0,66688,58578.0,:58578:66688,--NCCL:ncclReduceScatter,DP
151710494623,151710532406,37783,0,37783,NCCL:ncclReduceScatter,563290,563290,1,0,66699,58578.0,:58578:66699,--NCCL:ncclReduceScatter,DP
151712695125,151712792152,97027,0,97027,NCCL:ncclReduceScatter,563290,563290,1,0,66711,58578.0,:58578:66711,--NCCL:ncclReduceScatter,DP
151716488885,151716549382,60497,0,60497,NCCL:ncclReduceScatter,563290,563290,1,0,66727,58578.0,:58578:66727,--NCCL:ncclReduceScatter,DP
151718832143,151718873262,41119,0,41119,NCCL:ncclReduceScatter,563290,563290,1,0,66737,58578.0,:58578:66737,--NCCL:ncclReduceScatter,DP
151721442547,151721480360,37813,0,37813,NCCL:ncclReduceScatter,563290,563290,1,0,66748,58578.0,:58578:66748,--NCCL:ncclReduceScatter,DP
151723990530,151724063150,72620,0,72620,NCCL:ncclReduceScatter,563290,563290,1,0,66759,58578.0,:58578:66759,--NCCL:ncclReduceScatter,DP
151726094555,151726141025,46470,0,46470,NCCL:ncclReduceScatter,563290,563290,1,0,66771,58578.0,:58578:66771,--NCCL:ncclReduceScatter,DP
151728491927,151728531755,39828,0,39828,NCCL:ncclReduceScatter,563290,563290,1,0,66785,58578.0,:58578:66785,--NCCL:ncclReduceScatter,DP
151729697607,151729708288,10681,0,10681,NCCL:ncclSend,563290,563290,1,0,66790,58578.0,:58578:66790,--NCCL:ncclSend,PP
158693935975,158693941636,5661,0,5661,NCCL:ncclRecv,563290,563290,1,0,66831,66821.0,:66821:66831,--NCCL:ncclRecv,PP
158694826626,158694876402,49776,0,49776,NCCL:ncclAllGather,563290,563290,1,0,66845,66821.0,:66821:66845,--NCCL:ncclAllGather,DP
158696612376,158696653386,41010,0,41010,NCCL:ncclAllGather,563290,563290,1,0,66850,66821.0,:66821:66850,--NCCL:ncclAllGather,DP
158711108276,158711148363,40087,0,40087,NCCL:ncclAllGather,563290,563290,1,0,66908,66821.0,:66821:66908,--NCCL:ncclAllGather,DP
158724985880,158725021799,35919,0,35919,NCCL:ncclAllGather,563290,563290,1,0,66960,66821.0,:66821:66960,--NCCL:ncclAllGather,DP
158738502126,158738539659,37533,0,37533,NCCL:ncclAllGather,563290,563290,1,0,67021,66821.0,:66821:67021,--NCCL:ncclAllGather,DP
158752344202,158752378127,33925,0,33925,NCCL:ncclAllGather,563290,563290,1,0,67081,66821.0,:66821:67081,--NCCL:ncclAllGather,DP
158765780183,158765819589,39406,0,39406,NCCL:ncclAllGather,563290,563290,1,0,67139,66821.0,:66821:67139,--NCCL:ncclAllGather,DP
158779202377,158779240331,37954,0,37954,NCCL:ncclAllGather,563290,563290,1,0,67194,66821.0,:66821:67194,--NCCL:ncclAllGather,DP
158792229258,158792263615,34357,0,34357,NCCL:ncclAllGather,563290,563290,1,0,67255,66821.0,:66821:67255,--NCCL:ncclAllGather,DP
158805265597,158805304793,39196,0,39196,NCCL:ncclAllGather,563290,563290,1,0,67314,66821.0,:66821:67314,--NCCL:ncclAllGather,DP
158818853632,158818891986,38354,0,38354,NCCL:ncclAllGather,563290,563290,1,0,67370,66821.0,:66821:67370,--NCCL:ncclAllGather,DP
158832519237,158832560847,41610,0,41610,NCCL:ncclAllGather,563290,563290,1,0,67425,66821.0,:66821:67425,--NCCL:ncclAllGather,DP
158845762746,158845797293,34547,0,34547,NCCL:ncclAllGather,563290,563290,1,0,67480,66821.0,:66821:67480,--NCCL:ncclAllGather,DP
158858779677,158858814705,35028,0,35028,NCCL:ncclAllGather,563290,563290,1,0,67535,66821.0,:66821:67535,--NCCL:ncclAllGather,DP
158871869079,158871912152,43073,0,43073,NCCL:ncclAllGather,563290,563290,1,0,67590,66821.0,:66821:67590,--NCCL:ncclAllGather,DP
158885063143,158885097830,34687,0,34687,NCCL:ncclAllGather,563290,563290,1,0,67634,66821.0,:66821:67634,--NCCL:ncclAllGather,DP
158898569640,158898608305,38665,0,38665,NCCL:ncclAllGather,563290,563290,1,0,67675,66821.0,:66821:67675,--NCCL:ncclAllGather,DP
162349299203,162349303752,4549,0,4549,NCCL:ncclSend,563290,563290,1,0,68878,66821.0,:66821:68878,--NCCL:ncclSend,PP
162349345192,162349346103,911,0,911,NCCL:ncclRecv,563290,563290,1,0,68888,66821.0,:66821:68888,--NCCL:ncclRecv,PP
164327950081,164327954950,4869,0,4869,NCCL:ncclSend,563290,563290,1,0,70882,66821.0,:66821:70882,--NCCL:ncclSend,PP
164328040886,164328041688,802,0,802,NCCL:ncclRecv,563290,563290,1,0,70885,66821.0,:66821:70885,--NCCL:ncclRecv,PP
166310389629,166310393968,4339,0,4339,NCCL:ncclSend,563290,563290,1,0,72870,66821.0,:66821:72870,--NCCL:ncclSend,PP
166310434366,166310435548,1182,0,1182,NCCL:ncclRecv,563290,563290,1,0,72873,66821.0,:66821:72873,--NCCL:ncclRecv,PP
168314268784,168314356524,87740,0,87740,NCCL:ncclReduceScatter,563290,563290,1,0,74836,66821.0,:66821:74836,--NCCL:ncclReduceScatter,DP
168316359975,168316393660,33685,0,33685,NCCL:ncclReduceScatter,563290,563290,1,0,74848,66821.0,:66821:74848,--NCCL:ncclReduceScatter,DP
168317954766,168317986137,31371,0,31371,NCCL:ncclReduceScatter,563290,563290,1,0,74860,66821.0,:66821:74860,--NCCL:ncclReduceScatter,DP
168319716861,168319749023,32162,0,32162,NCCL:ncclReduceScatter,563290,563290,1,0,74873,66821.0,:66821:74873,--NCCL:ncclReduceScatter,DP
168321412217,168321438076,25859,0,25859,NCCL:ncclReduceScatter,563290,563290,1,0,74886,66821.0,:66821:74886,--NCCL:ncclReduceScatter,DP
168323342476,168323372043,29567,0,29567,NCCL:ncclReduceScatter,563290,563290,1,0,74899,66821.0,:66821:74899,--NCCL:ncclReduceScatter,DP
168325149418,168325176660,27242,0,27242,NCCL:ncclReduceScatter,563290,563290,1,0,74911,66821.0,:66821:74911,--NCCL:ncclReduceScatter,DP
168326769989,168326803403,33414,0,33414,NCCL:ncclReduceScatter,563290,563290,1,0,74925,66821.0,:66821:74925,--NCCL:ncclReduceScatter,DP
168328350653,168328383056,32403,0,32403,NCCL:ncclReduceScatter,563290,563290,1,0,74938,66821.0,:66821:74938,--NCCL:ncclReduceScatter,DP
168329833318,168329861422,28104,0,28104,NCCL:ncclReduceScatter,563290,563290,1,0,74950,66821.0,:66821:74950,--NCCL:ncclReduceScatter,DP
168331383573,168331414373,30800,0,30800,NCCL:ncclReduceScatter,563290,563290,1,0,74962,66821.0,:66821:74962,--NCCL:ncclReduceScatter,DP
168332909301,168332937776,28475,0,28475,NCCL:ncclReduceScatter,563290,563290,1,0,74974,66821.0,:66821:74974,--NCCL:ncclReduceScatter,DP
168334438356,168334469436,31080,0,31080,NCCL:ncclReduceScatter,563290,563290,1,0,74986,66821.0,:66821:74986,--NCCL:ncclReduceScatter,DP
168336058125,168336087412,29287,0,29287,NCCL:ncclReduceScatter,563290,563290,1,0,75000,66821.0,:66821:75000,--NCCL:ncclReduceScatter,DP
168337582110,168337609854,27744,0,27744,NCCL:ncclReduceScatter,563290,563290,1,0,75012,66821.0,:66821:75012,--NCCL:ncclReduceScatter,DP
168339114982,168339144309,29327,0,29327,NCCL:ncclReduceScatter,563290,563290,1,0,75024,66821.0,:66821:75024,--NCCL:ncclReduceScatter,DP
168340583830,168340611774,27944,0,27944,NCCL:ncclReduceScatter,563290,563290,1,0,75040,66821.0,:66821:75040,--NCCL:ncclReduceScatter,DP
168341506914,168341514138,7224,0,7224,NCCL:ncclSend,563290,563290,1,0,75049,66821.0,:66821:75049,--NCCL:ncclSend,PP
175101467233,175101472334,5101,0,5101,NCCL:ncclRecv,563290,563290,1,0,75080,75066.0,:75066:75080,--NCCL:ncclRecv,PP
175102866778,175102911083,44305,0,44305,NCCL:ncclAllGather,563290,563290,1,0,75090,75066.0,:75066:75090,--NCCL:ncclAllGather,DP
175104490104,175104533198,43094,0,43094,NCCL:ncclAllGather,563290,563290,1,0,75094,75066.0,:75066:75094,--NCCL:ncclAllGather,DP
175121228947,175121268073,39126,0,39126,NCCL:ncclAllGather,563290,563290,1,0,75156,75066.0,:75066:75156,--NCCL:ncclAllGather,DP
175135918280,175135957155,38875,0,38875,NCCL:ncclAllGather,563290,563290,1,0,75220,75066.0,:75066:75220,--NCCL:ncclAllGather,DP
175150523300,175150562255,38955,0,38955,NCCL:ncclAllGather,563290,563290,1,0,75282,75066.0,:75066:75282,--NCCL:ncclAllGather,DP
175164930097,175164969834,39737,0,39737,NCCL:ncclAllGather,563290,563290,1,0,75345,75066.0,:75066:75345,--NCCL:ncclAllGather,DP
175179338387,175179378124,39737,0,39737,NCCL:ncclAllGather,563290,563290,1,0,75409,75066.0,:75066:75409,--NCCL:ncclAllGather,DP
175193762928,175193802254,39326,0,39326,NCCL:ncclAllGather,563290,563290,1,0,75471,75066.0,:75066:75471,--NCCL:ncclAllGather,DP
175208064612,175208104900,40288,0,40288,NCCL:ncclAllGather,563290,563290,1,0,75532,75066.0,:75066:75532,--NCCL:ncclAllGather,DP
175222565380,175222604907,39527,0,39527,NCCL:ncclAllGather,563290,563290,1,0,75595,75066.0,:75066:75595,--NCCL:ncclAllGather,DP
175236830875,175236870100,39225,0,39225,NCCL:ncclAllGather,563290,563290,1,0,75659,75066.0,:75066:75659,--NCCL:ncclAllGather,DP
175251095206,175251134282,39076,0,39076,NCCL:ncclAllGather,563290,563290,1,0,75721,75066.0,:75066:75721,--NCCL:ncclAllGather,DP
175265519858,175265560276,40418,0,40418,NCCL:ncclAllGather,563290,563290,1,0,75782,75066.0,:75066:75782,--NCCL:ncclAllGather,DP
175279746346,175279784771,38425,0,38425,NCCL:ncclAllGather,563290,563290,1,0,75845,75066.0,:75066:75845,--NCCL:ncclAllGather,DP
175293927427,175293966182,38755,0,38755,NCCL:ncclAllGather,563290,563290,1,0,75903,75066.0,:75066:75903,--NCCL:ncclAllGather,DP
175308184805,175308224963,40158,0,40158,NCCL:ncclAllGather,563290,563290,1,0,75946,75066.0,:75066:75946,--NCCL:ncclAllGather,DP
175322623724,175322661748,38024,0,38024,NCCL:ncclAllGather,563290,563290,1,0,75983,75066.0,:75066:75983,--NCCL:ncclAllGather,DP
178719277581,178719288663,11082,0,11082,NCCL:ncclSend,563290,563290,1,0,77138,75066.0,:75066:77138,--NCCL:ncclSend,PP
178719338359,178719340443,2084,0,2084,NCCL:ncclRecv,563290,563290,1,0,77141,75066.0,:75066:77141,--NCCL:ncclRecv,PP
180714191834,180714196402,4568,0,4568,NCCL:ncclSend,563290,563290,1,0,79119,75066.0,:75066:79119,--NCCL:ncclSend,PP
180714234947,180714236179,1232,0,1232,NCCL:ncclRecv,563290,563290,1,0,79124,75066.0,:75066:79124,--NCCL:ncclRecv,PP
182693942186,182693946154,3968,0,3968,NCCL:ncclSend,563290,563290,1,0,81110,75066.0,:75066:81110,--NCCL:ncclSend,PP
182693981763,182693982715,952,0,952,NCCL:ncclRecv,563290,563290,1,0,81113,75066.0,:75066:81113,--NCCL:ncclRecv,PP
184681933061,184681985783,52722,0,52722,NCCL:ncclReduceScatter,563290,563290,1,0,83083,75066.0,:75066:83083,--NCCL:ncclReduceScatter,DP
184684043589,184684084779,41190,0,41190,NCCL:ncclReduceScatter,563290,563290,1,0,83098,75066.0,:75066:83098,--NCCL:ncclReduceScatter,DP
184685564558,184685592973,28415,0,28415,NCCL:ncclReduceScatter,563290,563290,1,0,83107,75066.0,:75066:83107,--NCCL:ncclReduceScatter,DP
184686946889,184686979021,32132,0,32132,NCCL:ncclReduceScatter,563290,563290,1,0,83118,75066.0,:75066:83118,--NCCL:ncclReduceScatter,DP
184688365049,184688399606,34557,0,34557,NCCL:ncclReduceScatter,563290,563290,1,0,83129,75066.0,:75066:83129,--NCCL:ncclReduceScatter,DP
184690408537,184690437453,28916,0,28916,NCCL:ncclReduceScatter,563290,563290,1,0,83140,75066.0,:75066:83140,--NCCL:ncclReduceScatter,DP
184691822409,184691860814,38405,0,38405,NCCL:ncclReduceScatter,563290,563290,1,0,83152,75066.0,:75066:83152,--NCCL:ncclReduceScatter,DP
184693240480,184693270227,29747,0,29747,NCCL:ncclReduceScatter,563290,563290,1,0,83164,75066.0,:75066:83164,--NCCL:ncclReduceScatter,DP
184694596409,184694631628,35219,0,35219,NCCL:ncclReduceScatter,563290,563290,1,0,83176,75066.0,:75066:83176,--NCCL:ncclReduceScatter,DP
184696030881,184696068744,37863,0,37863,NCCL:ncclReduceScatter,563290,563290,1,0,83187,75066.0,:75066:83187,--NCCL:ncclReduceScatter,DP
184697380248,184697410136,29888,0,29888,NCCL:ncclReduceScatter,563290,563290,1,0,83197,75066.0,:75066:83197,--NCCL:ncclReduceScatter,DP
184698700209,184698732381,32172,0,32172,NCCL:ncclReduceScatter,563290,563290,1,0,83208,75066.0,:75066:83208,--NCCL:ncclReduceScatter,DP
184700164759,184700195588,30829,0,30829,NCCL:ncclReduceScatter,563290,563290,1,0,83219,75066.0,:75066:83219,--NCCL:ncclReduceScatter,DP
184701534876,184701565084,30208,0,30208,NCCL:ncclReduceScatter,563290,563290,1,0,83231,75066.0,:75066:83231,--NCCL:ncclReduceScatter,DP
184702852782,184702888822,36040,0,36040,NCCL:ncclReduceScatter,563290,563290,1,0,83242,75066.0,:75066:83242,--NCCL:ncclReduceScatter,DP
184704318975,184704349274,30299,0,30299,NCCL:ncclReduceScatter,563290,563290,1,0,83254,75066.0,:75066:83254,--NCCL:ncclReduceScatter,DP
184705673913,184705703571,29658,0,29658,NCCL:ncclReduceScatter,563290,563290,1,0,83265,75066.0,:75066:83265,--NCCL:ncclReduceScatter,DP
184706499428,184706508145,8717,0,8717,NCCL:ncclSend,563290,563290,1,0,83271,75066.0,:75066:83271,--NCCL:ncclSend,PP
191958644943,191958652868,7925,0,7925,NCCL:ncclRecv,563290,563290,1,0,83353,83350.0,:83350:83353,--NCCL:ncclRecv,PP
191959670214,191959724058,53844,0,53844,NCCL:ncclAllGather,563290,563290,1,0,83356,83350.0,:83350:83356,--NCCL:ncclAllGather,DP
191961145485,191961185222,39737,0,39737,NCCL:ncclAllGather,563290,563290,1,0,83363,83350.0,:83350:83363,--NCCL:ncclAllGather,DP
191978874902,191978914238,39336,0,39336,NCCL:ncclAllGather,563290,563290,1,0,83421,83350.0,:83350:83421,--NCCL:ncclAllGather,DP
191993883632,191993919150,35518,0,35518,NCCL:ncclAllGather,563290,563290,1,0,83479,83350.0,:83350:83479,--NCCL:ncclAllGather,DP
192009012704,192009054375,41671,0,41671,NCCL:ncclAllGather,563290,563290,1,0,83538,83350.0,:83350:83538,--NCCL:ncclAllGather,DP
192025121630,192025169202,47572,0,47572,NCCL:ncclAllGather,563290,563290,1,0,83597,83350.0,:83350:83597,--NCCL:ncclAllGather,DP
192041134651,192041171231,36580,0,36580,NCCL:ncclAllGather,563290,563290,1,0,83652,83350.0,:83350:83652,--NCCL:ncclAllGather,DP
192055682430,192055719111,36681,0,36681,NCCL:ncclAllGather,563290,563290,1,0,83713,83350.0,:83350:83713,--NCCL:ncclAllGather,DP
192070331435,192070373767,42332,0,42332,NCCL:ncclAllGather,563290,563290,1,0,83775,83350.0,:83350:83775,--NCCL:ncclAllGather,DP
192085539170,192085581251,42081,0,42081,NCCL:ncclAllGather,563290,563290,1,0,83837,83350.0,:83350:83837,--NCCL:ncclAllGather,DP
192100159068,192100195338,36270,0,36270,NCCL:ncclAllGather,563290,563290,1,0,83889,83350.0,:83350:83889,--NCCL:ncclAllGather,DP
192114681749,192114718139,36390,0,36390,NCCL:ncclAllGather,563290,563290,1,0,83953,83350.0,:83350:83953,--NCCL:ncclAllGather,DP
192129154103,192129190783,36680,0,36680,NCCL:ncclAllGather,563290,563290,1,0,84008,83350.0,:83350:84008,--NCCL:ncclAllGather,DP
192143691462,192143728123,36661,0,36661,NCCL:ncclAllGather,563290,563290,1,0,84064,83350.0,:83350:84064,--NCCL:ncclAllGather,DP
192158874228,192158916330,42102,0,42102,NCCL:ncclAllGather,563290,563290,1,0,84112,83350.0,:83350:84112,--NCCL:ncclAllGather,DP
192175240051,192175280308,40257,0,40257,NCCL:ncclAllGather,563290,563290,1,0,84162,83350.0,:83350:84162,--NCCL:ncclAllGather,DP
192191818393,192191859372,40979,0,40979,NCCL:ncclAllGather,563290,563290,1,0,84205,83350.0,:83350:84205,--NCCL:ncclAllGather,DP
195537589905,195537596457,6552,0,6552,NCCL:ncclSend,563290,563290,1,0,85369,83350.0,:83350:85369,--NCCL:ncclSend,PP
195537662144,195537663798,1654,0,1654,NCCL:ncclRecv,563290,563290,1,0,85375,83350.0,:83350:85375,--NCCL:ncclRecv,PP
197525662488,197525667037,4549,0,4549,NCCL:ncclSend,563290,563290,1,0,87356,83350.0,:83350:87356,--NCCL:ncclSend,PP
197525769254,197525770346,1092,0,1092,NCCL:ncclRecv,563290,563290,1,0,87366,83350.0,:83350:87366,--NCCL:ncclRecv,PP
199510240989,199510245859,4870,0,4870,NCCL:ncclSend,563290,563290,1,0,89345,83350.0,:83350:89345,--NCCL:ncclSend,PP
199510372784,199510373786,1002,0,1002,NCCL:ncclRecv,563290,563290,1,0,89357,83350.0,:83350:89357,--NCCL:ncclRecv,PP
201505446254,201505595302,149048,0,149048,NCCL:ncclReduceScatter,563290,563290,1,0,91333,83350.0,:83350:91333,--NCCL:ncclReduceScatter,DP
201509616963,201509662460,45497,0,45497,NCCL:ncclReduceScatter,563290,563290,1,0,91346,83350.0,:83350:91346,--NCCL:ncclReduceScatter,DP
201512279096,201512328883,49787,0,49787,NCCL:ncclReduceScatter,563290,563290,1,0,91358,83350.0,:83350:91358,--NCCL:ncclReduceScatter,DP
