Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
24533616514,24533620822,4308,0,4308,NCCL:ncclAllGather,1114948,1114948,1,0,210,17.0,:17:210,--NCCL:ncclAllGather
24533621523,24533653325,31802,0,31802,NCCL:ncclGroupEnd,1114948,1114948,1,0,211,17.0,:17:211,--NCCL:ncclGroupEnd
24536453768,24536457085,3317,0,3317,NCCL:ncclGroupStart,1114948,1114948,1,0,228,17.0,:17:228,--NCCL:ncclGroupStart
24536458237,24536462776,4539,0,4539,NCCL:ncclReduceScatter,1114948,1114948,1,0,229,17.0,:17:229,--NCCL:ncclReduceScatter
24536463978,24536493946,29968,0,29968,NCCL:ncclGroupEnd,1114948,1114948,1,0,230,17.0,:17:230,--NCCL:ncclGroupEnd
24537891598,24537892660,1062,0,1062,NCCL:ncclGroupStart,1114948,1114948,1,0,238,17.0,:17:238,--NCCL:ncclGroupStart
24537893351,24537897069,3718,0,3718,NCCL:ncclAllGather,1114948,1114948,1,0,239,17.0,:17:239,--NCCL:ncclAllGather
24537897610,24537926906,29296,0,29296,NCCL:ncclGroupEnd,1114948,1114948,1,0,240,17.0,:17:240,--NCCL:ncclGroupEnd
24539515006,24539516820,1814,0,1814,NCCL:ncclGroupStart,1114948,1114948,1,0,242,17.0,:17:242,--NCCL:ncclGroupStart
24539521038,24539524936,3898,0,3898,NCCL:ncclReduceScatter,1114948,1114948,1,0,243,17.0,:17:243,--NCCL:ncclReduceScatter
24539525527,24539555244,29717,0,29717,NCCL:ncclGroupEnd,1114948,1114948,1,0,244,17.0,:17:244,--NCCL:ncclGroupEnd
24540609272,24540647626,38354,0,38354,NCCL:ncclAllGather,1114948,1114948,1,0,248,17.0,:17:248,--NCCL:ncclAllGather
24543593441,24543594703,1262,0,1262,NCCL:ncclGroupStart,1114948,1114948,1,0,255,17.0,:17:255,--NCCL:ncclGroupStart
24543595415,24543599362,3947,0,3947,NCCL:ncclAllGather,1114948,1114948,1,0,256,17.0,:17:256,--NCCL:ncclAllGather
24543600084,24543634580,34496,0,34496,NCCL:ncclGroupEnd,1114948,1114948,1,0,257,17.0,:17:257,--NCCL:ncclGroupEnd
24546583261,24546587249,3988,0,3988,NCCL:ncclGroupStart,1114948,1114948,1,0,279,17.0,:17:279,--NCCL:ncclGroupStart
24546588311,24546592779,4468,0,4468,NCCL:ncclReduceScatter,1114948,1114948,1,0,280,17.0,:17:280,--NCCL:ncclReduceScatter
24546593982,24546627136,33154,0,33154,NCCL:ncclGroupEnd,1114948,1114948,1,0,281,17.0,:17:281,--NCCL:ncclGroupEnd
24547921578,24547922410,832,0,832,NCCL:ncclGroupStart,1114948,1114948,1,0,286,17.0,:17:286,--NCCL:ncclGroupStart
24547923171,24547927349,4178,0,4178,NCCL:ncclAllGather,1114948,1114948,1,0,287,17.0,:17:287,--NCCL:ncclAllGather
24547927890,24547956365,28475,0,28475,NCCL:ncclGroupEnd,1114948,1114948,1,0,288,17.0,:17:288,--NCCL:ncclGroupEnd
24549528054,24549529146,1092,0,1092,NCCL:ncclGroupStart,1114948,1114948,1,0,293,17.0,:17:293,--NCCL:ncclGroupStart
24549533414,24549537773,4359,0,4359,NCCL:ncclReduceScatter,1114948,1114948,1,0,294,17.0,:17:294,--NCCL:ncclReduceScatter
24549538754,24549568622,29868,0,29868,NCCL:ncclGroupEnd,1114948,1114948,1,0,295,17.0,:17:295,--NCCL:ncclGroupEnd
24550510713,24550551452,40739,0,40739,NCCL:ncclAllGather,1114948,1114948,1,0,300,17.0,:17:300,--NCCL:ncclAllGather
24553509491,24553510733,1242,0,1242,NCCL:ncclGroupStart,1114948,1114948,1,0,307,17.0,:17:307,--NCCL:ncclGroupStart
24553511865,24553516624,4759,0,4759,NCCL:ncclAllGather,1114948,1114948,1,0,308,17.0,:17:308,--NCCL:ncclAllGather
24553517546,24553548266,30720,0,30720,NCCL:ncclGroupEnd,1114948,1114948,1,0,309,17.0,:17:309,--NCCL:ncclGroupEnd
24556496475,24556500433,3958,0,3958,NCCL:ncclGroupStart,1114948,1114948,1,0,325,17.0,:17:325,--NCCL:ncclGroupStart
24556501675,24556506384,4709,0,4709,NCCL:ncclReduceScatter,1114948,1114948,1,0,326,17.0,:17:326,--NCCL:ncclReduceScatter
24556507075,24556539228,32153,0,32153,NCCL:ncclGroupEnd,1114948,1114948,1,0,327,17.0,:17:327,--NCCL:ncclGroupEnd
24557910879,24557922342,11463,0,11463,NCCL:ncclGroupStart,1114948,1114948,1,0,333,17.0,:17:333,--NCCL:ncclGroupStart
24557923113,24557928944,5831,0,5831,NCCL:ncclAllGather,1114948,1114948,1,0,334,17.0,:17:334,--NCCL:ncclAllGather
24557929766,24557959694,29928,0,29928,NCCL:ncclGroupEnd,1114948,1114948,1,0,335,17.0,:17:335,--NCCL:ncclGroupEnd
24559543285,24559544758,1473,0,1473,NCCL:ncclGroupStart,1114948,1114948,1,0,339,17.0,:17:339,--NCCL:ncclGroupStart
24559549928,24559555008,5080,0,5080,NCCL:ncclReduceScatter,1114948,1114948,1,0,340,17.0,:17:340,--NCCL:ncclReduceScatter
24559555769,24559592440,36671,0,36671,NCCL:ncclGroupEnd,1114948,1114948,1,0,341,17.0,:17:341,--NCCL:ncclGroupEnd
24560582314,24560631699,49385,0,49385,NCCL:ncclAllGather,1114948,1114948,1,0,348,17.0,:17:348,--NCCL:ncclAllGather
24563595519,24563597493,1974,0,1974,NCCL:ncclGroupStart,1114948,1114948,1,0,358,17.0,:17:358,--NCCL:ncclGroupStart
24563598404,24563603404,5000,0,5000,NCCL:ncclAllGather,1114948,1114948,1,0,359,17.0,:17:359,--NCCL:ncclAllGather
24563603965,24563632430,28465,0,28465,NCCL:ncclGroupEnd,1114948,1114948,1,0,360,17.0,:17:360,--NCCL:ncclGroupEnd
24566607191,24566611480,4289,0,4289,NCCL:ncclGroupStart,1114948,1114948,1,0,377,17.0,:17:377,--NCCL:ncclGroupStart
24566612662,24566617040,4378,0,4378,NCCL:ncclReduceScatter,1114948,1114948,1,0,378,17.0,:17:378,--NCCL:ncclReduceScatter
24566617551,24566644784,27233,0,27233,NCCL:ncclGroupEnd,1114948,1114948,1,0,379,17.0,:17:379,--NCCL:ncclGroupEnd
24567937172,24567938014,842,0,842,NCCL:ncclGroupStart,1114948,1114948,1,0,382,17.0,:17:382,--NCCL:ncclGroupStart
24567938705,24567942342,3637,0,3637,NCCL:ncclAllGather,1114948,1114948,1,0,383,17.0,:17:383,--NCCL:ncclAllGather
24567942893,24567970667,27774,0,27774,NCCL:ncclGroupEnd,1114948,1114948,1,0,384,17.0,:17:384,--NCCL:ncclGroupEnd
24569542355,24569543377,1022,0,1022,NCCL:ncclGroupStart,1114948,1114948,1,0,388,17.0,:17:388,--NCCL:ncclGroupStart
24569547686,24569551433,3747,0,3747,NCCL:ncclReduceScatter,1114948,1114948,1,0,389,17.0,:17:389,--NCCL:ncclReduceScatter
24569551874,24569578055,26181,0,26181,NCCL:ncclGroupEnd,1114948,1114948,1,0,390,17.0,:17:390,--NCCL:ncclGroupEnd
24570504235,24570543781,39546,0,39546,NCCL:ncclAllGather,1114948,1114948,1,0,397,17.0,:17:397,--NCCL:ncclAllGather
24573435572,24573436844,1272,0,1272,NCCL:ncclGroupStart,1114948,1114948,1,0,407,17.0,:17:407,--NCCL:ncclGroupStart
24573437646,24573441473,3827,0,3827,NCCL:ncclAllGather,1114948,1114948,1,0,408,17.0,:17:408,--NCCL:ncclAllGather
24573441974,24573470489,28515,0,28515,NCCL:ncclGroupEnd,1114948,1114948,1,0,409,17.0,:17:409,--NCCL:ncclGroupEnd
24576268989,24576273097,4108,0,4108,NCCL:ncclGroupStart,1114948,1114948,1,0,428,17.0,:17:428,--NCCL:ncclGroupStart
24576274119,24576278508,4389,0,4389,NCCL:ncclReduceScatter,1114948,1114948,1,0,429,17.0,:17:429,--NCCL:ncclReduceScatter
24576278989,24576311642,32653,0,32653,NCCL:ncclGroupEnd,1114948,1114948,1,0,430,17.0,:17:430,--NCCL:ncclGroupEnd
24577676110,24577677081,971,0,971,NCCL:ncclGroupStart,1114948,1114948,1,0,434,17.0,:17:434,--NCCL:ncclGroupStart
24577677823,24577681871,4048,0,4048,NCCL:ncclAllGather,1114948,1114948,1,0,435,17.0,:17:435,--NCCL:ncclAllGather
24577682482,24577710837,28355,0,28355,NCCL:ncclGroupEnd,1114948,1114948,1,0,436,17.0,:17:436,--NCCL:ncclGroupEnd
24579232488,24579233520,1032,0,1032,NCCL:ncclGroupStart,1114948,1114948,1,0,440,17.0,:17:440,--NCCL:ncclGroupStart
24579237678,24579242257,4579,0,4579,NCCL:ncclReduceScatter,1114948,1114948,1,0,441,17.0,:17:441,--NCCL:ncclReduceScatter
24579242748,24579273518,30770,0,30770,NCCL:ncclGroupEnd,1114948,1114948,1,0,442,17.0,:17:442,--NCCL:ncclGroupEnd
24580227732,24580263752,36020,0,36020,NCCL:ncclAllGather,1114948,1114948,1,0,446,17.0,:17:446,--NCCL:ncclAllGather
24583187865,24583188887,1022,0,1022,NCCL:ncclGroupStart,1114948,1114948,1,0,456,17.0,:17:456,--NCCL:ncclGroupStart
24583189568,24583193566,3998,0,3998,NCCL:ncclAllGather,1114948,1114948,1,0,457,17.0,:17:457,--NCCL:ncclAllGather
24583194027,24583222532,28505,0,28505,NCCL:ncclGroupEnd,1114948,1114948,1,0,458,17.0,:17:458,--NCCL:ncclGroupEnd
24586128831,24586133229,4398,0,4398,NCCL:ncclGroupStart,1114948,1114948,1,0,475,17.0,:17:475,--NCCL:ncclGroupStart
24586134211,24586138239,4028,0,4028,NCCL:ncclReduceScatter,1114948,1114948,1,0,476,17.0,:17:476,--NCCL:ncclReduceScatter
24586139271,24586165211,25940,0,25940,NCCL:ncclGroupEnd,1114948,1114948,1,0,477,17.0,:17:477,--NCCL:ncclGroupEnd
24587411901,24587412843,942,0,942,NCCL:ncclGroupStart,1114948,1114948,1,0,479,17.0,:17:479,--NCCL:ncclGroupStart
24587413474,24587417131,3657,0,3657,NCCL:ncclAllGather,1114948,1114948,1,0,480,17.0,:17:480,--NCCL:ncclAllGather
24587417642,24587444263,26621,0,26621,NCCL:ncclGroupEnd,1114948,1114948,1,0,481,17.0,:17:481,--NCCL:ncclGroupEnd
24588982627,24588985262,2635,0,2635,NCCL:ncclGroupStart,1114948,1114948,1,0,488,17.0,:17:488,--NCCL:ncclGroupStart
24588990933,24588996434,5501,0,5501,NCCL:ncclReduceScatter,1114948,1114948,1,0,489,17.0,:17:489,--NCCL:ncclReduceScatter
24588997747,24589039397,41650,0,41650,NCCL:ncclGroupEnd,1114948,1114948,1,0,490,17.0,:17:490,--NCCL:ncclGroupEnd
24589998962,24590036555,37593,0,37593,NCCL:ncclAllGather,1114948,1114948,1,0,497,17.0,:17:497,--NCCL:ncclAllGather
24592918737,24592920821,2084,0,2084,NCCL:ncclGroupStart,1114948,1114948,1,0,508,17.0,:17:508,--NCCL:ncclGroupStart
24592922344,24592929247,6903,0,6903,NCCL:ncclAllGather,1114948,1114948,1,0,509,17.0,:17:509,--NCCL:ncclAllGather
24592930219,24592971178,40959,0,40959,NCCL:ncclGroupEnd,1114948,1114948,1,0,510,17.0,:17:510,--NCCL:ncclGroupEnd
24596397803,24596401860,4057,0,4057,NCCL:ncclGroupStart,1114948,1114948,1,0,524,17.0,:17:524,--NCCL:ncclGroupStart
24596403313,24596408553,5240,0,5240,NCCL:ncclReduceScatter,1114948,1114948,1,0,525,17.0,:17:525,--NCCL:ncclReduceScatter
24596409575,24596447859,38284,0,38284,NCCL:ncclGroupEnd,1114948,1114948,1,0,526,17.0,:17:526,--NCCL:ncclGroupEnd
24597934884,24597936687,1803,0,1803,NCCL:ncclGroupStart,1114948,1114948,1,0,528,17.0,:17:528,--NCCL:ncclGroupStart
24597937679,24597942378,4699,0,4699,NCCL:ncclAllGather,1114948,1114948,1,0,529,17.0,:17:529,--NCCL:ncclAllGather
24597943200,24597978478,35278,0,35278,NCCL:ncclGroupEnd,1114948,1114948,1,0,530,17.0,:17:530,--NCCL:ncclGroupEnd
24599681340,24599694496,13156,0,13156,NCCL:ncclGroupStart,1114948,1114948,1,0,534,17.0,:17:534,--NCCL:ncclGroupStart
24599699085,24599704034,4949,0,4949,NCCL:ncclReduceScatter,1114948,1114948,1,0,535,17.0,:17:535,--NCCL:ncclReduceScatter
24599705076,24599738310,33234,0,33234,NCCL:ncclGroupEnd,1114948,1114948,1,0,536,17.0,:17:536,--NCCL:ncclGroupEnd
24600958429,24601022092,63663,0,63663,NCCL:ncclAllGather,1114948,1114948,1,0,540,17.0,:17:540,--NCCL:ncclAllGather
24604237458,24604239121,1663,0,1663,NCCL:ncclGroupStart,1114948,1114948,1,0,541,17.0,:17:541,--NCCL:ncclGroupStart
24604240003,24604244913,4910,0,4910,NCCL:ncclAllGather,1114948,1114948,1,0,542,17.0,:17:542,--NCCL:ncclAllGather
24604245784,24604277125,31341,0,31341,NCCL:ncclGroupEnd,1114948,1114948,1,0,543,17.0,:17:543,--NCCL:ncclGroupEnd
24610301080,24610304797,3717,0,3717,NCCL:ncclGroupStart,1114948,1114948,1,0,566,17.0,:17:566,--NCCL:ncclGroupStart
24610305759,24610309567,3808,0,3808,NCCL:ncclReduceScatter,1114948,1114948,1,0,567,17.0,:17:567,--NCCL:ncclReduceScatter
24610310088,24610337080,26992,0,26992,NCCL:ncclGroupEnd,1114948,1114948,1,0,568,17.0,:17:568,--NCCL:ncclGroupEnd
24611667351,24611669686,2335,0,2335,NCCL:ncclGroupStart,1114948,1114948,1,0,578,17.0,:17:578,--NCCL:ncclGroupStart
24611670688,24611676269,5581,0,5581,NCCL:ncclAllGather,1114948,1114948,1,0,579,17.0,:17:579,--NCCL:ncclAllGather
24611677431,24611715835,38404,0,38404,NCCL:ncclGroupEnd,1114948,1114948,1,0,580,17.0,:17:580,--NCCL:ncclGroupEnd
24613442533,24613444237,1704,0,1704,NCCL:ncclGroupStart,1114948,1114948,1,0,583,17.0,:17:583,--NCCL:ncclGroupStart
24613448665,24613453124,4459,0,4459,NCCL:ncclReduceScatter,1114948,1114948,1,0,584,17.0,:17:584,--NCCL:ncclReduceScatter
24613453956,24613484996,31040,0,31040,NCCL:ncclGroupEnd,1114948,1114948,1,0,585,17.0,:17:585,--NCCL:ncclGroupEnd
24614620551,24614667872,47321,0,47321,NCCL:ncclAllGather,1114948,1114948,1,0,586,17.0,:17:586,--NCCL:ncclAllGather
24617856847,24617858280,1433,0,1433,NCCL:ncclGroupStart,1114948,1114948,1,0,596,17.0,:17:596,--NCCL:ncclGroupStart
24617859302,24617864121,4819,0,4819,NCCL:ncclAllGather,1114948,1114948,1,0,597,17.0,:17:597,--NCCL:ncclAllGather
24617864963,24617897496,32533,0,32533,NCCL:ncclGroupEnd,1114948,1114948,1,0,598,17.0,:17:598,--NCCL:ncclGroupEnd
24625041356,24625048500,7144,0,7144,NCCL:ncclGroupStart,1114948,1114948,1,0,609,17.0,:17:609,--NCCL:ncclGroupStart
24625049823,24625056145,6322,0,6322,NCCL:ncclReduceScatter,1114948,1114948,1,0,610,17.0,:17:610,--NCCL:ncclReduceScatter
24625057397,24625126471,69074,0,69074,NCCL:ncclGroupEnd,1114948,1114948,1,0,611,17.0,:17:611,--NCCL:ncclGroupEnd
24626603697,24626605139,1442,0,1442,NCCL:ncclGroupStart,1114948,1114948,1,0,621,17.0,:17:621,--NCCL:ncclGroupStart
24626605831,24626609718,3887,0,3887,NCCL:ncclAllGather,1114948,1114948,1,0,622,17.0,:17:622,--NCCL:ncclAllGather
24626610500,24626645848,35348,0,35348,NCCL:ncclGroupEnd,1114948,1114948,1,0,623,17.0,:17:623,--NCCL:ncclGroupEnd
24628292041,24628293684,1643,0,1643,NCCL:ncclGroupStart,1114948,1114948,1,0,631,17.0,:17:631,--NCCL:ncclGroupStart
24628298964,24628303603,4639,0,4639,NCCL:ncclReduceScatter,1114948,1114948,1,0,632,17.0,:17:632,--NCCL:ncclReduceScatter
24628304284,24628337168,32884,0,32884,NCCL:ncclGroupEnd,1114948,1114948,1,0,633,17.0,:17:633,--NCCL:ncclGroupEnd
24629525956,24629579530,53574,0,53574,NCCL:ncclAllGather,1114948,1114948,1,0,634,17.0,:17:634,--NCCL:ncclAllGather
24632770078,24632772041,1963,0,1963,NCCL:ncclGroupStart,1114948,1114948,1,0,642,17.0,:17:642,--NCCL:ncclGroupStart
24632773073,24632778624,5551,0,5551,NCCL:ncclAllGather,1114948,1114948,1,0,643,17.0,:17:643,--NCCL:ncclAllGather
24632779706,24632812549,32843,0,32843,NCCL:ncclGroupEnd,1114948,1114948,1,0,644,17.0,:17:644,--NCCL:ncclGroupEnd
24644920497,24644938872,18375,0,18375,NCCL:ncclGroupStart,1114948,1114948,1,0,661,17.0,:17:661,--NCCL:ncclGroupStart
24644941367,24644948952,7585,0,7585,NCCL:ncclReduceScatter,1114948,1114948,1,0,662,17.0,:17:662,--NCCL:ncclReduceScatter
24644950785,24645002485,51700,0,51700,NCCL:ncclGroupEnd,1114948,1114948,1,0,663,17.0,:17:663,--NCCL:ncclGroupEnd
24646565176,24646565988,812,0,812,NCCL:ncclGroupStart,1114948,1114948,1,0,673,17.0,:17:673,--NCCL:ncclGroupStart
24646566789,24646570657,3868,0,3868,NCCL:ncclAllGather,1114948,1114948,1,0,674,17.0,:17:674,--NCCL:ncclAllGather
24646571027,24646603190,32163,0,32163,NCCL:ncclGroupEnd,1114948,1114948,1,0,675,17.0,:17:675,--NCCL:ncclGroupEnd
24648204986,24648205938,952,0,952,NCCL:ncclGroupStart,1114948,1114948,1,0,682,17.0,:17:682,--NCCL:ncclGroupStart
24648207411,24648215066,7655,0,7655,NCCL:ncclReduceScatter,1114948,1114948,1,0,683,17.0,:17:683,--NCCL:ncclReduceScatter
24648215857,24648246316,30459,0,30459,NCCL:ncclGroupEnd,1114948,1114948,1,0,684,17.0,:17:684,--NCCL:ncclGroupEnd
24649464922,24649511111,46189,0,46189,NCCL:ncclAllGather,1114948,1114948,1,0,689,17.0,:17:689,--NCCL:ncclAllGather
24652716718,24652717870,1152,0,1152,NCCL:ncclGroupStart,1114948,1114948,1,0,694,17.0,:17:694,--NCCL:ncclGroupStart
24652718792,24652724523,5731,0,5731,NCCL:ncclAllGather,1114948,1114948,1,0,695,17.0,:17:695,--NCCL:ncclAllGather
24652725545,24652756505,30960,0,30960,NCCL:ncclGroupEnd,1114948,1114948,1,0,696,17.0,:17:696,--NCCL:ncclGroupEnd
24662465004,24662472178,7174,0,7174,NCCL:ncclGroupStart,1114948,1114948,1,0,710,17.0,:17:710,--NCCL:ncclGroupStart
24662474432,24662484712,10280,0,10280,NCCL:ncclReduceScatter,1114948,1114948,1,0,711,17.0,:17:711,--NCCL:ncclReduceScatter
24662485944,24662545309,59365,0,59365,NCCL:ncclGroupEnd,1114948,1114948,1,0,712,17.0,:17:712,--NCCL:ncclGroupEnd
24664718330,24664720294,1964,0,1964,NCCL:ncclGroupStart,1114948,1114948,1,0,725,17.0,:17:725,--NCCL:ncclGroupStart
24664721947,24664728910,6963,0,6963,NCCL:ncclAllGather,1114948,1114948,1,0,726,17.0,:17:726,--NCCL:ncclAllGather
24664730083,24664776843,46760,0,46760,NCCL:ncclGroupEnd,1114948,1114948,1,0,727,17.0,:17:727,--NCCL:ncclGroupEnd
24667168817,24667169980,1163,0,1163,NCCL:ncclGroupStart,1114948,1114948,1,0,738,17.0,:17:738,--NCCL:ncclGroupStart
24667171452,24667179909,8457,0,8457,NCCL:ncclReduceScatter,1114948,1114948,1,0,739,17.0,:17:739,--NCCL:ncclReduceScatter
24667180760,24667219936,39176,0,39176,NCCL:ncclGroupEnd,1114948,1114948,1,0,740,17.0,:17:740,--NCCL:ncclGroupEnd
24668534567,24668584243,49676,0,49676,NCCL:ncclAllGather,1114948,1114948,1,0,742,17.0,:17:742,--NCCL:ncclAllGather
24672864298,24672865851,1553,0,1553,NCCL:ncclGroupStart,1114948,1114948,1,0,758,17.0,:17:758,--NCCL:ncclGroupStart
24672877213,24672883585,6372,0,6372,NCCL:ncclAllGather,1114948,1114948,1,0,759,17.0,:17:759,--NCCL:ncclAllGather
24672884557,24672933141,48584,0,48584,NCCL:ncclGroupEnd,1114948,1114948,1,0,760,17.0,:17:760,--NCCL:ncclGroupEnd
24684186025,24684195333,9308,0,9308,NCCL:ncclGroupStart,1114948,1114948,1,0,788,17.0,:17:788,--NCCL:ncclGroupStart
