Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
24515225480,24515236571,11091,0,11091,NCCL:ncclGroupStart,1114946,1114946,1,0,127,19.0,:19:127,--NCCL:ncclGroupStart
24515237854,24515243765,5911,0,5911,NCCL:ncclAllGather,1114946,1114946,1,0,128,19.0,:19:128,--NCCL:ncclAllGather
24515244446,24515274354,29908,0,29908,NCCL:ncclGroupEnd,1114946,1114946,1,0,129,19.0,:19:129,--NCCL:ncclGroupEnd
24516883004,24516884026,1022,0,1022,NCCL:ncclGroupStart,1114946,1114946,1,0,136,19.0,:19:136,--NCCL:ncclGroupStart
24516887483,24516892392,4909,0,4909,NCCL:ncclReduceScatter,1114946,1114946,1,0,138,19.0,:19:138,--NCCL:ncclReduceScatter
24516893324,24516924614,31290,0,31290,NCCL:ncclGroupEnd,1114946,1114946,1,0,139,19.0,:19:139,--NCCL:ncclGroupEnd
24518213316,24518259024,45708,0,45708,NCCL:ncclAllGather,1114946,1114946,1,0,143,19.0,:19:143,--NCCL:ncclAllGather
24521501773,24521504559,2786,0,2786,NCCL:ncclGroupStart,1114946,1114946,1,0,154,19.0,:19:154,--NCCL:ncclGroupStart
24521505541,24521512043,6502,0,6502,NCCL:ncclAllGather,1114946,1114946,1,0,155,19.0,:19:155,--NCCL:ncclAllGather
24521512784,24521545447,32663,0,32663,NCCL:ncclGroupEnd,1114946,1114946,1,0,156,19.0,:19:156,--NCCL:ncclGroupEnd
24524344198,24524348587,4389,0,4389,NCCL:ncclGroupStart,1114946,1114946,1,0,164,19.0,:19:164,--NCCL:ncclGroupStart
24524349478,24524353256,3778,0,3778,NCCL:ncclReduceScatter,1114946,1114946,1,0,165,19.0,:19:165,--NCCL:ncclReduceScatter
24524353747,24524381310,27563,0,27563,NCCL:ncclGroupEnd,1114946,1114946,1,0,166,19.0,:19:166,--NCCL:ncclGroupEnd
24525630144,24525631036,892,0,892,NCCL:ncclGroupStart,1114946,1114946,1,0,170,19.0,:19:170,--NCCL:ncclGroupStart
24525631707,24525635214,3507,0,3507,NCCL:ncclAllGather,1114946,1114946,1,0,171,19.0,:19:171,--NCCL:ncclAllGather
24525635785,24525663719,27934,0,27934,NCCL:ncclGroupEnd,1114946,1114946,1,0,172,19.0,:19:172,--NCCL:ncclGroupEnd
24527164390,24527165342,952,0,952,NCCL:ncclGroupStart,1114946,1114946,1,0,182,19.0,:19:182,--NCCL:ncclGroupStart
24527168117,24527172967,4850,0,4850,NCCL:ncclReduceScatter,1114946,1114946,1,0,183,19.0,:19:183,--NCCL:ncclReduceScatter
24527173518,24527198817,25299,0,25299,NCCL:ncclGroupEnd,1114946,1114946,1,0,184,19.0,:19:184,--NCCL:ncclGroupEnd
24528098456,24528148633,50177,0,50177,NCCL:ncclAllGather,1114946,1114946,1,0,191,19.0,:19:191,--NCCL:ncclAllGather
24530948636,24530950580,1944,0,1944,NCCL:ncclGroupStart,1114946,1114946,1,0,200,19.0,:19:200,--NCCL:ncclGroupStart
24530951511,24530957092,5581,0,5581,NCCL:ncclAllGather,1114946,1114946,1,0,201,19.0,:19:201,--NCCL:ncclAllGather
24530957834,24530991388,33554,0,33554,NCCL:ncclGroupEnd,1114946,1114946,1,0,202,19.0,:19:202,--NCCL:ncclGroupEnd
24533768628,24533773116,4488,0,4488,NCCL:ncclGroupStart,1114946,1114946,1,0,212,19.0,:19:212,--NCCL:ncclGroupStart
24533774379,24533778507,4128,0,4128,NCCL:ncclReduceScatter,1114946,1114946,1,0,213,19.0,:19:213,--NCCL:ncclReduceScatter
24533779248,24533811551,32303,0,32303,NCCL:ncclGroupEnd,1114946,1114946,1,0,214,19.0,:19:214,--NCCL:ncclGroupEnd
24535076866,24535078049,1183,0,1183,NCCL:ncclGroupStart,1114946,1114946,1,0,221,19.0,:19:221,--NCCL:ncclGroupStart
24535078991,24535082508,3517,0,3517,NCCL:ncclAllGather,1114946,1114946,1,0,222,19.0,:19:222,--NCCL:ncclAllGather
24535082989,24535109429,26440,0,26440,NCCL:ncclGroupEnd,1114946,1114946,1,0,223,19.0,:19:223,--NCCL:ncclGroupEnd
24536592016,24536592827,811,0,811,NCCL:ncclGroupStart,1114946,1114946,1,0,231,19.0,:19:231,--NCCL:ncclGroupStart
24536597536,24536602235,4699,0,4699,NCCL:ncclReduceScatter,1114946,1114946,1,0,232,19.0,:19:232,--NCCL:ncclReduceScatter
24536602807,24536627945,25138,0,25138,NCCL:ncclGroupEnd,1114946,1114946,1,0,233,19.0,:19:233,--NCCL:ncclGroupEnd
24537621456,24537672034,50578,0,50578,NCCL:ncclAllGather,1114946,1114946,1,0,237,19.0,:19:237,--NCCL:ncclAllGather
24540616355,24540617849,1494,0,1494,NCCL:ncclGroupStart,1114946,1114946,1,0,249,19.0,:19:249,--NCCL:ncclGroupStart
24540619011,24540623309,4298,0,4298,NCCL:ncclAllGather,1114946,1114946,1,0,250,19.0,:19:250,--NCCL:ncclAllGather
24540623840,24540652636,28796,0,28796,NCCL:ncclGroupEnd,1114946,1114946,1,0,251,19.0,:19:251,--NCCL:ncclGroupEnd
24543635562,24543639961,4399,0,4399,NCCL:ncclGroupStart,1114946,1114946,1,0,258,19.0,:19:258,--NCCL:ncclGroupStart
24543641434,24543646283,4849,0,4849,NCCL:ncclReduceScatter,1114946,1114946,1,0,259,19.0,:19:259,--NCCL:ncclReduceScatter
24543647265,24543678004,30739,0,30739,NCCL:ncclGroupEnd,1114946,1114946,1,0,260,19.0,:19:260,--NCCL:ncclGroupEnd
24544979260,24544980572,1312,0,1312,NCCL:ncclGroupStart,1114946,1114946,1,0,267,19.0,:19:267,--NCCL:ncclGroupStart
24544981444,24544985642,4198,0,4198,NCCL:ncclAllGather,1114946,1114946,1,0,268,19.0,:19:268,--NCCL:ncclAllGather
24544986123,24545015270,29147,0,29147,NCCL:ncclGroupEnd,1114946,1114946,1,0,269,19.0,:19:269,--NCCL:ncclGroupEnd
24546511783,24546512865,1082,0,1082,NCCL:ncclGroupStart,1114946,1114946,1,0,276,19.0,:19:276,--NCCL:ncclGroupStart
24546518035,24546522674,4639,0,4639,NCCL:ncclReduceScatter,1114946,1114946,1,0,277,19.0,:19:277,--NCCL:ncclReduceScatter
24546523205,24546549135,25930,0,25930,NCCL:ncclGroupEnd,1114946,1114946,1,0,278,19.0,:19:278,--NCCL:ncclGroupEnd
24547498640,24547549970,51330,0,51330,NCCL:ncclAllGather,1114946,1114946,1,0,285,19.0,:19:285,--NCCL:ncclAllGather
24550347067,24550348109,1042,0,1042,NCCL:ncclGroupStart,1114946,1114946,1,0,297,19.0,:19:297,--NCCL:ncclGroupStart
24550348930,24550352868,3938,0,3938,NCCL:ncclAllGather,1114946,1114946,1,0,298,19.0,:19:298,--NCCL:ncclAllGather
24550353389,24550381283,27894,0,27894,NCCL:ncclGroupEnd,1114946,1114946,1,0,299,19.0,:19:299,--NCCL:ncclGroupEnd
24553238356,24553241933,3577,0,3577,NCCL:ncclGroupStart,1114946,1114946,1,0,304,19.0,:19:304,--NCCL:ncclGroupStart
24553243136,24553247304,4168,0,4168,NCCL:ncclReduceScatter,1114946,1114946,1,0,305,19.0,:19:305,--NCCL:ncclReduceScatter
24553247985,24553292521,44536,0,44536,NCCL:ncclGroupEnd,1114946,1114946,1,0,306,19.0,:19:306,--NCCL:ncclGroupEnd
24554561504,24554563198,1694,0,1694,NCCL:ncclGroupStart,1114946,1114946,1,0,316,19.0,:19:316,--NCCL:ncclGroupStart
24554563839,24554567616,3777,0,3777,NCCL:ncclAllGather,1114946,1114946,1,0,317,19.0,:19:317,--NCCL:ncclAllGather
24554568137,24554597294,29157,0,29157,NCCL:ncclGroupEnd,1114946,1114946,1,0,318,19.0,:19:318,--NCCL:ncclGroupEnd
24556124386,24556133373,8987,0,8987,NCCL:ncclGroupStart,1114946,1114946,1,0,322,19.0,:19:322,--NCCL:ncclGroupStart
24556136650,24556140597,3947,0,3947,NCCL:ncclReduceScatter,1114946,1114946,1,0,323,19.0,:19:323,--NCCL:ncclReduceScatter
24556141128,24556168581,27453,0,27453,NCCL:ncclGroupEnd,1114946,1114946,1,0,324,19.0,:19:324,--NCCL:ncclGroupEnd
24557183734,24557220034,36300,0,36300,NCCL:ncclAllGather,1114946,1114946,1,0,331,19.0,:19:331,--NCCL:ncclAllGather
24560095062,24560096194,1132,0,1132,NCCL:ncclGroupStart,1114946,1114946,1,0,342,19.0,:19:342,--NCCL:ncclGroupStart
24560097316,24560104149,6833,0,6833,NCCL:ncclAllGather,1114946,1114946,1,0,343,19.0,:19:343,--NCCL:ncclAllGather
24560104861,24560150970,46109,0,46109,NCCL:ncclGroupEnd,1114946,1114946,1,0,344,19.0,:19:344,--NCCL:ncclGroupEnd
24563060254,24563064993,4739,0,4739,NCCL:ncclGroupStart,1114946,1114946,1,0,355,19.0,:19:355,--NCCL:ncclGroupStart
24563066466,24563071115,4649,0,4649,NCCL:ncclReduceScatter,1114946,1114946,1,0,356,19.0,:19:356,--NCCL:ncclReduceScatter
24563072418,24563101384,28966,0,28966,NCCL:ncclGroupEnd,1114946,1114946,1,0,357,19.0,:19:357,--NCCL:ncclGroupEnd
24564407048,24564407990,942,0,942,NCCL:ncclGroupStart,1114946,1114946,1,0,365,19.0,:19:365,--NCCL:ncclGroupStart
24564408851,24564412618,3767,0,3767,NCCL:ncclAllGather,1114946,1114946,1,0,366,19.0,:19:366,--NCCL:ncclAllGather
24564413130,24564440532,27402,0,27402,NCCL:ncclGroupEnd,1114946,1114946,1,0,367,19.0,:19:367,--NCCL:ncclGroupEnd
24565932396,24565933649,1253,0,1253,NCCL:ncclGroupStart,1114946,1114946,1,0,371,19.0,:19:371,--NCCL:ncclGroupStart
24565937747,24565942126,4379,0,4379,NCCL:ncclReduceScatter,1114946,1114946,1,0,372,19.0,:19:372,--NCCL:ncclReduceScatter
24565942987,24565968266,25279,0,25279,NCCL:ncclGroupEnd,1114946,1114946,1,0,373,19.0,:19:373,--NCCL:ncclGroupEnd
24566866863,24566903253,36390,0,36390,NCCL:ncclAllGather,1114946,1114946,1,0,380,19.0,:19:380,--NCCL:ncclAllGather
24569712123,24569713326,1203,0,1203,NCCL:ncclGroupStart,1114946,1114946,1,0,391,19.0,:19:391,--NCCL:ncclGroupStart
24569714538,24569719348,4810,0,4810,NCCL:ncclAllGather,1114946,1114946,1,0,392,19.0,:19:392,--NCCL:ncclAllGather
24569719929,24569746921,26992,0,26992,NCCL:ncclGroupEnd,1114946,1114946,1,0,393,19.0,:19:393,--NCCL:ncclGroupEnd
24572466018,24572471047,5029,0,5029,NCCL:ncclGroupStart,1114946,1114946,1,0,401,19.0,:19:401,--NCCL:ncclGroupStart
24572472530,24572477400,4870,0,4870,NCCL:ncclReduceScatter,1114946,1114946,1,0,402,19.0,:19:402,--NCCL:ncclReduceScatter
24572478051,24572508580,30529,0,30529,NCCL:ncclGroupEnd,1114946,1114946,1,0,403,19.0,:19:403,--NCCL:ncclGroupEnd
24573765800,24573766852,1052,0,1052,NCCL:ncclGroupStart,1114946,1114946,1,0,410,19.0,:19:410,--NCCL:ncclGroupStart
24573767874,24573771762,3888,0,3888,NCCL:ncclAllGather,1114946,1114946,1,0,411,19.0,:19:411,--NCCL:ncclAllGather
24573772223,24573798594,26371,0,26371,NCCL:ncclGroupEnd,1114946,1114946,1,0,412,19.0,:19:412,--NCCL:ncclGroupEnd
24575270639,24575271501,862,0,862,NCCL:ncclGroupStart,1114946,1114946,1,0,419,19.0,:19:419,--NCCL:ncclGroupStart
24575274988,24575278875,3887,0,3887,NCCL:ncclReduceScatter,1114946,1114946,1,0,420,19.0,:19:420,--NCCL:ncclReduceScatter
24575279406,24575305116,25710,0,25710,NCCL:ncclGroupEnd,1114946,1114946,1,0,421,19.0,:19:421,--NCCL:ncclGroupEnd
24576281514,24576324717,43203,0,43203,NCCL:ncclAllGather,1114946,1114946,1,0,431,19.0,:19:431,--NCCL:ncclAllGather
24579211798,24579212861,1063,0,1063,NCCL:ncclGroupStart,1114946,1114946,1,0,437,19.0,:19:437,--NCCL:ncclGroupStart
24579213492,24579217820,4328,0,4328,NCCL:ncclAllGather,1114946,1114946,1,0,438,19.0,:19:438,--NCCL:ncclAllGather
24579218321,24579245804,27483,0,27483,NCCL:ncclGroupEnd,1114946,1114946,1,0,439,19.0,:19:439,--NCCL:ncclGroupEnd
24582051909,24582056728,4819,0,4819,NCCL:ncclGroupStart,1114946,1114946,1,0,450,19.0,:19:450,--NCCL:ncclGroupStart
24582058061,24582064133,6072,0,6072,NCCL:ncclReduceScatter,1114946,1114946,1,0,451,19.0,:19:451,--NCCL:ncclReduceScatter
24582064814,24582092778,27964,0,27964,NCCL:ncclGroupEnd,1114946,1114946,1,0,452,19.0,:19:452,--NCCL:ncclGroupEnd
24583340089,24583341231,1142,0,1142,NCCL:ncclGroupStart,1114946,1114946,1,0,459,19.0,:19:459,--NCCL:ncclGroupStart
24583341873,24583346121,4248,0,4248,NCCL:ncclAllGather,1114946,1114946,1,0,460,19.0,:19:460,--NCCL:ncclAllGather
24583346602,24583373023,26421,0,26421,NCCL:ncclGroupEnd,1114946,1114946,1,0,461,19.0,:19:461,--NCCL:ncclGroupEnd
24584829779,24584830641,862,0,862,NCCL:ncclGroupStart,1114946,1114946,1,0,465,19.0,:19:465,--NCCL:ncclGroupStart
24584834088,24584838015,3927,0,3927,NCCL:ncclReduceScatter,1114946,1114946,1,0,466,19.0,:19:466,--NCCL:ncclReduceScatter
24584838706,24584876229,37523,0,37523,NCCL:ncclGroupEnd,1114946,1114946,1,0,467,19.0,:19:467,--NCCL:ncclGroupEnd
24585833640,24585871914,38274,0,38274,NCCL:ncclAllGather,1114946,1114946,1,0,474,19.0,:19:474,--NCCL:ncclAllGather
24588636679,24588637661,982,0,982,NCCL:ncclGroupStart,1114946,1114946,1,0,485,19.0,:19:485,--NCCL:ncclGroupStart
24588638692,24588642800,4108,0,4108,NCCL:ncclAllGather,1114946,1114946,1,0,486,19.0,:19:486,--NCCL:ncclAllGather
24588643442,24588683128,39686,0,39686,NCCL:ncclGroupEnd,1114946,1114946,1,0,487,19.0,:19:487,--NCCL:ncclGroupEnd
24591467120,24591473092,5972,0,5972,NCCL:ncclGroupStart,1114946,1114946,1,0,499,19.0,:19:499,--NCCL:ncclGroupStart
24591474354,24591479624,5270,0,5270,NCCL:ncclReduceScatter,1114946,1114946,1,0,500,19.0,:19:500,--NCCL:ncclReduceScatter
24591480426,24591516676,36250,0,36250,NCCL:ncclGroupEnd,1114946,1114946,1,0,501,19.0,:19:501,--NCCL:ncclGroupEnd
24592757715,24592758747,1032,0,1032,NCCL:ncclGroupStart,1114946,1114946,1,0,505,19.0,:19:505,--NCCL:ncclGroupStart
24592759479,24592763817,4338,0,4338,NCCL:ncclAllGather,1114946,1114946,1,0,506,19.0,:19:506,--NCCL:ncclAllGather
24592764468,24592791982,27514,0,27514,NCCL:ncclGroupEnd,1114946,1114946,1,0,507,19.0,:19:507,--NCCL:ncclGroupEnd
24594411673,24594413707,2034,0,2034,NCCL:ncclGroupStart,1114946,1114946,1,0,514,19.0,:19:514,--NCCL:ncclGroupStart
24594419157,24594425139,5982,0,5982,NCCL:ncclReduceScatter,1114946,1114946,1,0,515,19.0,:19:515,--NCCL:ncclReduceScatter
24594426111,24594467461,41350,0,41350,NCCL:ncclGroupEnd,1114946,1114946,1,0,516,19.0,:19:516,--NCCL:ncclGroupEnd
24595715063,24595771321,56258,0,56258,NCCL:ncclAllGather,1114946,1114946,1,0,523,19.0,:19:523,--NCCL:ncclAllGather
24599014541,24599029991,15450,0,15450,NCCL:ncclGroupStart,1114946,1114946,1,0,531,19.0,:19:531,--NCCL:ncclGroupStart
24599031844,24599040341,8497,0,8497,NCCL:ncclAllGather,1114946,1114946,1,0,532,19.0,:19:532,--NCCL:ncclAllGather
24599041754,24599077102,35348,0,35348,NCCL:ncclGroupEnd,1114946,1114946,1,0,533,19.0,:19:533,--NCCL:ncclGroupEnd
24608092080,24608097180,5100,0,5100,NCCL:ncclGroupStart,1114946,1114946,1,0,556,19.0,:19:556,--NCCL:ncclGroupStart
24608099003,24608107079,8076,0,8076,NCCL:ncclReduceScatter,1114946,1114946,1,0,557,19.0,:19:557,--NCCL:ncclReduceScatter
24608108011,24608142397,34386,0,34386,NCCL:ncclGroupEnd,1114946,1114946,1,0,558,19.0,:19:558,--NCCL:ncclGroupEnd
24609611878,24609612920,1042,0,1042,NCCL:ncclGroupStart,1114946,1114946,1,0,563,19.0,:19:563,--NCCL:ncclGroupStart
24609613571,24609618040,4469,0,4469,NCCL:ncclAllGather,1114946,1114946,1,0,564,19.0,:19:564,--NCCL:ncclAllGather
24609618601,24609651034,32433,0,32433,NCCL:ncclGroupEnd,1114946,1114946,1,0,565,19.0,:19:565,--NCCL:ncclGroupEnd
24611245336,24611246658,1322,0,1322,NCCL:ncclGroupStart,1114946,1114946,1,0,572,19.0,:19:572,--NCCL:ncclGroupStart
24611250846,24611256067,5221,0,5221,NCCL:ncclReduceScatter,1114946,1114946,1,0,573,19.0,:19:573,--NCCL:ncclReduceScatter
24611256698,24611284531,27833,0,27833,NCCL:ncclGroupEnd,1114946,1114946,1,0,574,19.0,:19:574,--NCCL:ncclGroupEnd
24612535981,24612592831,56850,0,56850,NCCL:ncclAllGather,1114946,1114946,1,0,581,19.0,:19:581,--NCCL:ncclAllGather
24615817805,24615819869,2064,0,2064,NCCL:ncclGroupStart,1114946,1114946,1,0,587,19.0,:19:587,--NCCL:ncclGroupStart
24615821162,24615827704,6542,0,6542,NCCL:ncclAllGather,1114946,1114946,1,0,588,19.0,:19:588,--NCCL:ncclAllGather
24615828386,24615863854,35468,0,35468,NCCL:ncclGroupEnd,1114946,1114946,1,0,589,19.0,:19:589,--NCCL:ncclGroupEnd
24623781481,24623789095,7614,0,7614,NCCL:ncclGroupStart,1114946,1114946,1,0,606,19.0,:19:606,--NCCL:ncclGroupStart
24623790588,24623797251,6663,0,6663,NCCL:ncclReduceScatter,1114946,1114946,1,0,607,19.0,:19:607,--NCCL:ncclReduceScatter
24623798002,24623833742,35740,0,35740,NCCL:ncclGroupEnd,1114946,1114946,1,0,608,19.0,:19:608,--NCCL:ncclGroupEnd
24625313222,24625315226,2004,0,2004,NCCL:ncclGroupStart,1114946,1114946,1,0,615,19.0,:19:615,--NCCL:ncclGroupStart
24625316358,24625322971,6613,0,6613,NCCL:ncclAllGather,1114946,1114946,1,0,616,19.0,:19:616,--NCCL:ncclAllGather
24625324253,24625359621,35368,0,35368,NCCL:ncclGroupEnd,1114946,1114946,1,0,617,19.0,:19:617,--NCCL:ncclGroupEnd
24627095217,24627096680,1463,0,1463,NCCL:ncclGroupStart,1114946,1114946,1,0,624,19.0,:19:624,--NCCL:ncclGroupStart
24627102561,24627108152,5591,0,5591,NCCL:ncclReduceScatter,1114946,1114946,1,0,625,19.0,:19:625,--NCCL:ncclReduceScatter
24627109074,24627144191,35117,0,35117,NCCL:ncclGroupEnd,1114946,1114946,1,0,626,19.0,:19:626,--NCCL:ncclGroupEnd
24628279015,24628329403,50388,0,50388,NCCL:ncclAllGather,1114946,1114946,1,0,630,19.0,:19:630,--NCCL:ncclAllGather
24631593082,24631594695,1613,0,1613,NCCL:ncclGroupStart,1114946,1114946,1,0,639,19.0,:19:639,--NCCL:ncclGroupStart
24631596599,24631602670,6071,0,6071,NCCL:ncclAllGather,1114946,1114946,1,0,640,19.0,:19:640,--NCCL:ncclAllGather
24631603422,24631635454,32032,0,32032,NCCL:ncclGroupEnd,1114946,1114946,1,0,641,19.0,:19:641,--NCCL:ncclGroupEnd
24644317451,24644335245,17794,0,17794,NCCL:ncclGroupStart,1114946,1114946,1,0,658,19.0,:19:658,--NCCL:ncclGroupStart
24644336718,24644342990,6272,0,6272,NCCL:ncclReduceScatter,1114946,1114946,1,0,659,19.0,:19:659,--NCCL:ncclReduceScatter
24644344523,24644382016,37493,0,37493,NCCL:ncclGroupEnd,1114946,1114946,1,0,660,19.0,:19:660,--NCCL:ncclGroupEnd
24646051654,24646053377,1723,0,1723,NCCL:ncclGroupStart,1114946,1114946,1,0,670,19.0,:19:670,--NCCL:ncclGroupStart
24646054609,24646060621,6012,0,6012,NCCL:ncclAllGather,1114946,1114946,1,0,671,19.0,:19:671,--NCCL:ncclAllGather
24646061412,24646099135,37723,0,37723,NCCL:ncclGroupEnd,1114946,1114946,1,0,672,19.0,:19:672,--NCCL:ncclGroupEnd
24647777380,24647778341,961,0,961,NCCL:ncclGroupStart,1114946,1114946,1,0,679,19.0,:19:679,--NCCL:ncclGroupStart
24647779514,24647788661,9147,0,9147,NCCL:ncclReduceScatter,1114946,1114946,1,0,680,19.0,:19:680,--NCCL:ncclReduceScatter
24647789363,24647821425,32062,0,32062,NCCL:ncclGroupEnd,1114946,1114946,1,0,681,19.0,:19:681,--NCCL:ncclGroupEnd
24649186484,24649237963,51479,0,51479,NCCL:ncclAllGather,1114946,1114946,1,0,687,19.0,:19:687,--NCCL:ncclAllGather
24652517663,24652520720,3057,0,3057,NCCL:ncclGroupStart,1114946,1114946,1,0,691,19.0,:19:691,--NCCL:ncclGroupStart
24652521942,24652528495,6553,0,6553,NCCL:ncclAllGather,1114946,1114946,1,0,692,19.0,:19:692,--NCCL:ncclAllGather
24652529597,24652563211,33614,0,33614,NCCL:ncclGroupEnd,1114946,1114946,1,0,693,19.0,:19:693,--NCCL:ncclGroupEnd
24662634221,24662641946,7725,0,7725,NCCL:ncclGroupStart,1114946,1114946,1,0,716,19.0,:19:716,--NCCL:ncclGroupStart
24662644130,24662650512,6382,0,6382,NCCL:ncclReduceScatter,1114946,1114946,1,0,717,19.0,:19:717,--NCCL:ncclReduceScatter
24662651655,24662692704,41049,0,41049,NCCL:ncclGroupEnd,1114946,1114946,1,0,718,19.0,:19:718,--NCCL:ncclGroupEnd
24664353795,24664355699,1904,0,1904,NCCL:ncclGroupStart,1114946,1114946,1,0,722,19.0,:19:722,--NCCL:ncclGroupStart
24664357111,24664363815,6704,0,6704,NCCL:ncclAllGather,1114946,1114946,1,0,723,19.0,:19:723,--NCCL:ncclAllGather
24664364887,24664399754,34867,0,34867,NCCL:ncclGroupEnd,1114946,1114946,1,0,724,19.0,:19:724,--NCCL:ncclGroupEnd
24666160277,24666161991,1714,0,1714,NCCL:ncclGroupStart,1114946,1114946,1,0,734,19.0,:19:734,--NCCL:ncclGroupStart
24666163784,24666173022,9238,0,9238,NCCL:ncclReduceScatter,1114946,1114946,1,0,735,19.0,:19:735,--NCCL:ncclReduceScatter
24666173994,24666209062,35068,0,35068,NCCL:ncclGroupEnd,1114946,1114946,1,0,736,19.0,:19:736,--NCCL:ncclGroupEnd
24667240426,24667276696,36270,0,36270,NCCL:ncclAllGather,1114946,1114946,1,0,741,19.0,:19:741,--NCCL:ncclAllGather
24670076368,24670077500,1132,0,1132,NCCL:ncclGroupStart,1114946,1114946,1,0,746,19.0,:19:746,--NCCL:ncclGroupStart
24670078332,24670084013,5681,0,5681,NCCL:ncclAllGather,1114946,1114946,1,0,747,19.0,:19:747,--NCCL:ncclAllGather
24670084855,24670114021,29166,0,29166,NCCL:ncclGroupEnd,1114946,1114946,1,0,748,19.0,:19:748,--NCCL:ncclGroupEnd
24676792562,24676800016,7454,0,7454,NCCL:ncclGroupStart,1114946,1114946,1,0,765,19.0,:19:765,--NCCL:ncclGroupStart
