iteration	window_type	wind_start_ts	wind_end_ts	wind_duration_ns	kernel_before_bytes	kernel_after_bytes
10	dp-pp	6927254219349517	6927254265247455	45897938	54534144	33554432
10	pp-dp	6927254280713344	6927254280713344	0	33554432	131338240
10	dp-pp	6927255552043473	6927256868323200	1316279727	54534144	33554432
10	pp-dp	6927256883265578	6927258873624077	1990358499	33554432	525352960
10	dp-pp	6927261616710545	6927261617563191	852646	218136576	33554432
10	pp-dp	6927261623669643	6927261627104616	3434973	33554432	4
10	dp-pp	6927264953201920	6927265067937966	114736046	4	4
10	pp-dp	6927265070371080	6927265083552707	13181627	4	131334144
11	dp-pp	6927266533887708	6927266585583817	51696109	54534144	33554432
11	pp-dp	6927266600604218	6927266601271097	666879	33554432	131338240
11	dp-pp	6927267850413050	6927269187848659	1337435609	54534144	33554432
11	pp-dp	6927269201883016	6927271194970121	1993087105	33554432	525352960
11	dp-pp	6927274150229225	6927274150233225	4000	218136576	33554432
11	pp-dp	6927274157094195	6927274160910125	3815930	33554432	4
11	dp-pp	6927277436971804	6927277520717686	83745882	4	4
11	pp-dp	6927277522630822	6927277536273699	13642877	4	131334144
12	dp-pp	6927278995934578	6927279041473378	45538800	54534144	33554432
12	pp-dp	6927279055382813	6927279056063769	680956	33554432	131338240
12	dp-pp	6927280334210164	6927281639933319	1305723155	54534144	33554432
12	pp-dp	6927281654376313	6927283647517468	1993141155	33554432	525352960
12	dp-pp	6927286604919812	6927286604931204	11392	218136576	33554432
12	pp-dp	6927286610020288	6927286613465213	3444925	33554432	4
12	dp-pp	6927289935128242	6927289959995145	24866903	4	4
12	pp-dp	6927289961158354	6927289975536812	14378458	4	131334144
13	dp-pp	6927291408292946	6927291477894703	69601757	54534144	33554432
13	pp-dp	6927291493531549	6927291494566448	1034899	33554432	131338240
13	dp-pp	6927292781772722	6927294088918445	1307145723	54534144	33554432
13	pp-dp	6927294104231415	6927296091195954	1986964539	33554432	525352960
13	dp-pp	6927298588493278	6927298588504990	11712	218136576	33554432
13	pp-dp	6927298600195669	6927298603628402	3432733	33554432	4
13	dp-pp	6927302098862604	6927302127412755	28550151	4	4
13	pp-dp	6927302129228779	6927302143101876	13873097	4	131334144
14	dp-pp	6927303595327526	6927303652462055	57134529	54534144	33554432
14	pp-dp	6927303666198767	6927303666883583	684816	33554432	131338240
14	dp-pp	6927304893425456	6927306261632682	1368207226	54534144	33554432
14	pp-dp	6927306275472925	6927308266232859	1990759934	33554432	525352960
14	dp-pp	6927310969425704	6927310969427368	1664	218136576	33554432
14	pp-dp	6927310975926893	6927310980019053	4092160	33554432	4
14	dp-pp	6927314434473282	6927314435251932	778650	4	4
14	pp-dp	6927314436834318	6927314471733352	34899034	4	131334144
15	dp-pp	6927315908677461	6927315954152675	45475214	54534144	33554432
15	pp-dp	6927315970162074	6927315970991937	829863	33554432	131338240
15	dp-pp	6927317209071473	6927318570065702	1360994229	54534144	33554432
15	pp-dp	6927318583887290	6927320575674159	1991786869	33554432	525352960
15	dp-pp	6927323153823527	6927323153835047	11520	218136576	33554432
15	pp-dp	6927323163599390	6927323167044188	3444798	33554432	4
15	dp-pp	6927326696313233	6927326767516688	71203455	4	4
15	pp-dp	6927326768735904	6927326783096532	14360628	4	131334144
16	dp-pp	6927328222576417	6927328299031495	76455078	54534144	33554432
16	pp-dp	6927328313739817	6927328314809239	1069422	33554432	131338240
16	dp-pp	6927329559656261	6927330932627807	1372971546	54534144	33554432
16	pp-dp	6927330945585747	6927332937183827	1991598080	33554432	525352960
16	dp-pp	6927335822855471	6927335822859150	3679	218136576	33554432
16	pp-dp	6927335829857971	6927335833693809	3835838	33554432	4
16	dp-pp	6927339334979208	6927339335827606	848398	4	4
16	pp-dp	6927339336873566	6927339384039396	47165830	4	131334144
17	dp-pp	6927340841088593	6927340886550912	45462319	54534144	33554432
17	pp-dp	6927340899617478	6927340900293797	676319	33554432	131338240
17	dp-pp	6927342166329935	6927343505585259	1339255324	54534144	33554432
17	pp-dp	6927343519564331	6927345512751680	1993187349	33554432	525352960
17	dp-pp	6927348379470549	6927348380566479	1095930	218136576	33554432
17	pp-dp	6927348386419693	6927348388764576	2344883	33554432	4
17	dp-pp	6927351839334730	6927351840098789	764059	4	4
17	pp-dp	6927351842082325	6927351879955179	37872854	4	131334144
18	dp-pp	6927353322850253	6927353368406309	45556056	54534144	33554432
18	pp-dp	6927353383102031	6927353383241645	139614	33554432	131338240
18	dp-pp	6927354634539794	6927355997813737	1363273943	54534144	33554432
18	pp-dp	6927356012353628	6927358005445189	1993091561	33554432	525352960
18	dp-pp	6927360730085482	6927360730632521	547039	218136576	33554432
18	pp-dp	6927360738761274	6927360741673832	2912558	33554432	4
18	dp-pp	6927364069933255	6927364070817871	884616	4	4
18	pp-dp	6927364072087340	6927364107930933	35843593	4	131334144
19	dp-pp	6927365454624427	6927365568124035	113499608	54534144	33554432
19	pp-dp	6927365582350001	6927365583029328	679327	33554432	131338240
19	dp-pp	6927366857947741	6927368216145625	1358197884	54534144	33554432
19	pp-dp	6927368231265284	6927370224004199	1992738915	33554432	525352960
19	dp-pp	6927372951967704	6927372952829183	861479	218136576	33554432
19	pp-dp	6927372959592081	6927372963030318	3438237	33554432	4
19	dp-pp	6927376230208035	6927376233609832	3401797	4	4
19	pp-dp	6927376235684694	6927376247962931	12278237	4	4
