iteration	parallelism_type	start_ts	end_ts	duration_ns	kernel_name	collective_name	group_desc	group_ranks	dtype	group_first_kernel_bytes	group_last_kernel_bytes
10	PP	6927252788734070	6927254277736683	1489002613	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
10	DP	6927254278406279	6927255549891079	1271484800	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	mesh_dp_shard	[10, 14]	BFloat16	1003884544	1003884544
10	PP	6927256866688582	6927256880256793	13568211	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
10	DP	6927258873415068	6927261551895544	2678480476	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	mesh_dp_shard	[10, 14]	Float	4015538176	4015538176
10	PP	6927261551899383	6927261559510348	7610965	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
10	DP	6927261562950649	6927261563266807	316158	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	mesh_dp_shard	[10, 14]	Float	4	4
10	PP	6927261626941518	6927265069347456	3442405938	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	mesh_pp	[2, 10]	Float	4	4
11	PP	6927265084357320	6927266598019785	1513662465	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
11	DP	6927266598689381	6927267850881677	1252192296	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	mesh_dp_shard	[10, 14]	BFloat16	1003884544	1003884544
11	PP	6927269187128705	6927269201298387	14169682	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
11	DP	6927271194232312	6927274019476791	2825244479	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	mesh_dp_shard	[10, 14]	Float	4015538176	4015538176
11	PP	6927274019480663	6927274026540399	7059736	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
11	DP	6927274029973404	6927274030450393	476989	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	mesh_dp_shard	[10, 14]	Float	4	4
11	PP	6927274160203778	6927277522088624	3361884846	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	mesh_pp	[2, 10]	Float	4	4
12	PP	6927277537293034	6927279054638741	1517345707	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
12	DP	6927279055313554	6927280332408874	1277095320	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	mesh_dp_shard	[10, 14]	BFloat16	1003884544	1003884544
12	PP	6927281639928910	6927281654246687	14317777	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
12	DP	6927283647503260	6927286483550163	2836046903	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	mesh_dp_shard	[10, 14]	Float	4015538176	4015538176
12	PP	6927286483552147	6927286490640971	7088824	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
12	DP	6927286494080887	6927286494193399	112512	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	mesh_dp_shard	[10, 14]	Float	4	4
12	PP	6927286613491957	6927289961467259	3347975302	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	mesh_pp	[2, 10]	Float	4	4
13	PP	6927289976802271	6927291490765754	1513963483	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
13	DP	6927291491432823	6927292756699950	1265267127	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	mesh_dp_shard	[10, 14]	BFloat16	1003884544	1003884544
13	PP	6927294087490724	6927294102387121	14896397	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
13	DP	6927296091138798	6927298734180328	2643041530	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	mesh_dp_shard	[10, 14]	Float	4015538176	4015538176
13	PP	6927298734182599	6927298739060524	4877925	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)					33554432	33554432
13	DP	6927298742493433	6927298742758935	265502	ncclDevKernel_AllReduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	allreduce	mesh_dp_shard	[10, 14]	Float	4	4
