iteration	window_type	wind_start_ts	wind_end_ts	wind_duration_ns	kernel_before_bytes	kernel_after_bytes
15	pp-dp	6927315969030346	6927315969859528	829182	67108864	1003884544
15	dp-pp	6927317220010880	6927318569905044	1349894164	1003884544	67108864
15	pp-dp	6927318583978177	6927320575480171	1991501994	67108864	4015538176
15	dp-pp	6927323327143428	6927323327145092	1664	4015538176	67108864
15	pp-dp	6927323334491419	6927323337922695	3431276	67108864	4015521800
15	dp-pp	6927326767126642	6927326767920192	793550	4015521800	8
15	pp-dp	6927326768966861	6927326808815199	39848338	8	1003880448
16	dp-pp	6927328253205299	6927328299056869	45851570	1003880448	67108864
16	pp-dp	6927328312791862	6927328313926036	1134174	67108864	1003884544
16	dp-pp	6927329574360340	6927330932830067	1358469727	1003884544	67108864
16	pp-dp	6927330947050562	6927332937370948	1990320386	67108864	4015538176
16	dp-pp	6927335821649455	6927335821653455	4000	4015538176	67108864
16	pp-dp	6927335828430881	6927335832318126	3887245	67108864	4015521800
16	dp-pp	6927339227001695	6927339335338282	108336587	4015521800	8
16	pp-dp	6927339337000422	6927339351082859	14082437	8	1003880448
17	dp-pp	6927340792450247	6927340886556802	94106555	1003880448	67108864
17	pp-dp	6927340899518060	6927340900009517	491457	67108864	1003884544
17	dp-pp	6927342158637782	6927343505544867	1346907085	1003884544	67108864
17	pp-dp	6927343519936065	6927345512689669	1992753604	67108864	4015538176
17	dp-pp	6927348383829166	6927348384016489	187323	4015538176	67108864
17	pp-dp	6927348391241663	6927348394494575	3252912	67108864	4015521800
17	dp-pp	6927351788725839	6927351839656293	50930454	4015521800	8
17	pp-dp	6927351840974851	6927351855373161	14398310	8	1003880448
18	dp-pp	6927353296579256	6927353368467159	71887903	1003880448	67108864
18	pp-dp	6927353383299710	6927353384219031	919321	67108864	1003884544
18	dp-pp	6927354646775042	6927355998209555	1351434513	1003884544	67108864
18	pp-dp	6927356012807456	6927358005813678	1993006222	67108864	4015538176
18	dp-pp	6927360764199702	6927360764213590	13888	4015538176	67108864
18	pp-dp	6927360769191417	6927360772687395	3495978	67108864	4015521800
18	dp-pp	6927364018782403	6927364070409785	51627382	4015521800	8
18	pp-dp	6927364072019638	6927364086012294	13992656	8	1003880448
19	dp-pp	6927365519747663	6927365568628171	48880508	1003880448	67108864
19	pp-dp	6927365582154558	6927365582300751	146193	67108864	1003884544
19	dp-pp	6927366859641917	6927368216184154	1356542237	1003884544	67108864
19	pp-dp	6927368230139774	6927370224024698	1993884924	67108864	4015538176
19	dp-pp	6927372947825048	6927372948354083	529035	4015538176	67108864
19	pp-dp	6927372956158324	6927372959063669	2905345	67108864	4015521800
19	dp-pp	6927376189344815	6927376233716151	44371336	4015521800	8
19	pp-dp	6927376235314100	6927376248177744	12863644	8	16
